filing_date,transaction_date,insider_name,title,code,shares,price,value,shares_after,accession
2026-02-03,2026-02-02,GAWEL SCOTT,"CVP, Chief Accounting Officer",F,11060.0,47.67,527230.2000000001,17194.0,0000050863-26-000036
2026-02-03,2026-02-02,Miller Boise April,EVP and Chief Legal Officer,S,20000.0,49.05,981000.0,113060.0,0000050863-26-000034
2026-03-03,2026-03-02,Zinsner David,"EVP, CFO",F,14377.0,44.88,645239.76,364357.0,0000050863-26-000049
2026-03-03,2026-03-02,GAWEL SCOTT,"CVP, Chief Accounting Officer",F,1199.0,44.88,53811.12,23396.0,0000050863-26-000047
2026-03-03,2026-03-02,Chandrasekaran Nagasubramaniyan,"EVP, CT & Ops Off, GM Foundry",F,24760.0,44.88,1111228.8,207517.0,0000050863-26-000046
2026-03-03,2026-03-02,Miller Boise April,EVP and Chief Legal Officer,F,16838.0,44.88,755689.4400000001,144772.0,0000050863-26-000045
2026-05-04,2026-04-30,Chandrasekaran Nagasubramaniyan,"EVP, CT & Ops Off, GM Foundry",F,13649.0,93.6,1277546.4,226876.0,0000050863-26-000087
2026-05-04,2026-05-01,Miller Boise April,EVP and Chief Legal Officer,S,40256.0,99.526,4006518.656,105077.0,0000050863-26-000086
2026-05-08,2026-05-07,Yeary Frank D,董事,M,14059.0,,,62567.0,0000050863-26-000098
2026-05-08,2026-05-07,WEISLER DION J,董事,M,12552.0,,,65841.0,0000050863-26-000097
2026-05-08,2026-05-07,Smith Stacy J,董事,M,12552.0,,,23621.0,0000050863-26-000096
2026-05-08,2026-05-07,Smith Gregory D,董事,M,12552.0,,,27345.0,0000050863-26-000095
2026-05-08,2026-05-07,Sanghi Steve,董事,M,12552.0,,,17684.0,0000050863-26-000094
2026-05-08,2026-05-07,Meurice Eric,董事,M,12552.0,,,17684.0,0000050863-26-000093
2026-05-08,2026-05-07,Henry Alyssa,董事,M,12552.0,,,69212.0,0000050863-26-000092
2026-05-08,2026-05-07,GOETZ JAMES J,董事,M,12552.0,,,246787.0,0000050863-26-000089
2026-05-08,2026-05-07,BARRATT CRAIG H,董事,M,2730.0,,,28751.0,0000050863-26-000088
2026-05-11,2026-05-07,Goldsmith Andrea Jo,董事,M,12552.0,,,34728.0,0000050863-26-000108
2026-06-02,2026-05-29,Chandrasekaran Nagasubramaniyan,"EVP, CT & Ops Off, GM Foundry",S,21024.0,118.279,2486697.696,205852.0,0000050863-26-000138
2026-06-02,2026-06-01,Zinsner David,"EVP, CFO",F,18353.0,109.82,2015526.46,383580.0,0000050863-26-000140
2026-08-03,2026-07-30,Chandrasekaran Nagasubramaniyan,"EVP, CT & Ops Off, GM Foundry",F,14738.0,90.04,1327009.52,224121.0,0000050863-26-000174
2026-08-14,2026-08-11,TAN LIP BU,CEO,P,105263.0,95.0,9999985.0,1314669.0,0000050863-26-000177
