filing_date,transaction_date,insider_name,title,code,shares,price,value,shares_after,accession
2025-12-30,2025-12-26,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,2608.0,348.48,908835.8400000001,13460.2672,0000354950-25-000253
2025-12-30,2025-12-26,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,264.0,348.96,92125.43999999999,13196.2672,0000354950-25-000253
2026-03-02,2026-02-26,Decker Edward P.,"Chair, President and CEO",A,13992.0,0.0,,136451.5584,0000354950-26-000048
2026-03-02,2026-02-26,Decker Edward P.,"Chair, President and CEO",F,6233.0,375.09,2337935.9699999997,130218.5584,0000354950-26-000048
2026-03-02,2026-02-26,Decker Edward P.,"Chair, President and CEO",F,3973.0,375.09,1490232.5699999998,126245.5584,0000354950-26-000048
2026-03-02,2026-02-26,Bastek William D,"EVP, Merchandising",A,1126.0,0.0,,25173.9469,0000354950-26-000047
2026-03-02,2026-02-26,Bastek William D,"EVP, Merchandising",F,336.0,375.09,126030.23999999999,24837.9469,0000354950-26-000047
2026-03-02,2026-02-26,Broggi Jordan,EVP-Cust. Exp. & Pres.-Online,A,928.0,0.0,,6812.8072,0000354950-26-000046
2026-03-02,2026-02-26,Broggi Jordan,EVP-Cust. Exp. & Pres.-Online,F,280.0,375.09,105025.2,6532.8072,0000354950-26-000046
2026-03-02,2026-02-26,BROWN ANGIE,EVP & CIO,A,795.0,0.0,,4757.7885,0000354950-26-000045
2026-03-02,2026-02-26,BROWN ANGIE,EVP & CIO,F,243.0,375.09,91146.87,4514.7885,0000354950-26-000045
2026-03-02,2026-02-26,Campbell Ann Marie,Senior EVP,A,3878.0,0.0,,71081.7025,0000354950-26-000044
2026-03-02,2026-02-26,Campbell Ann Marie,Senior EVP,F,1728.0,375.09,648155.5199999999,69353.7025,0000354950-26-000044
2026-03-02,2026-02-26,Campbell Ann Marie,Senior EVP,F,1445.0,375.09,542005.0499999999,67908.7025,0000354950-26-000044
2026-03-02,2026-02-26,Deaton John A.,EVP - Supply Chain & Prod. Dev,A,2552.0,0.0,,16681.0065,0000354950-26-000043
2026-03-02,2026-02-26,Deaton John A.,EVP - Supply Chain & Prod. Dev,F,759.0,375.09,284693.31,15922.0065,0000354950-26-000043
2026-03-02,2026-02-26,McPhail Richard V,EVP & CFO,A,3878.0,0.0,,48444.4629,0000354950-26-000042
2026-03-02,2026-02-26,McPhail Richard V,EVP & CFO,F,1328.0,375.09,498119.51999999996,47116.4629,0000354950-26-000042
2026-03-02,2026-02-26,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",A,2519.0,0.0,,15715.2672,0000354950-26-000041
2026-03-02,2026-02-26,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",F,1059.0,375.09,397220.31,14656.2672,0000354950-26-000041
2026-03-02,2026-02-26,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",F,665.0,375.09,249434.84999999998,13991.2672,0000354950-26-000041
2026-03-02,2026-02-26,Rowe Michael F.,"EVP, Pro",A,729.0,0.0,,5641.7778,0000354950-26-000040
2026-03-02,2026-02-26,Rowe Michael F.,"EVP, Pro",F,226.0,375.09,84770.34,5415.7778,0000354950-26-000040
2026-03-02,2026-02-26,Scardino Kimberly R,"SVP-Finance, CAO & Controller",A,874.0,0.0,,8337.0,0000354950-26-000039
2026-03-02,2026-02-26,Scardino Kimberly R,"SVP-Finance, CAO & Controller",F,268.0,375.09,100524.12,8069.0,0000354950-26-000039
2026-03-02,2026-02-26,SMITH STEPHANIE,EVP - Human Resources,A,895.0,0.0,,5948.8266,0000354950-26-000038
2026-03-02,2026-02-26,SMITH STEPHANIE,EVP - Human Resources,F,273.0,375.09,102399.56999999999,5675.8266,0000354950-26-000038
2026-03-05,2026-03-04,McPhail Richard V,EVP & CFO,S,2550.0,368.89,940669.5,44566.4629,0000354950-26-000052
2026-03-05,2026-03-04,Deaton John A.,EVP - Supply Chain & Prod. Dev,S,1793.0,369.0,661617.0,14129.0065,0000354950-26-000050
2026-03-24,2026-03-22,Rowe Michael F.,"EVP, Pro",F,239.0,320.75,76659.25,5176.0367,0000354950-26-000059
2026-03-26,2026-03-24,Bastek William D,"EVP, Merchandising",F,160.0,330.91,52945.600000000006,24677.9469,0000354950-26-000078
2026-03-26,2026-03-24,Broggi Jordan,EVP-Cust. Exp. & Pres.-Online,F,126.0,330.91,41694.66,6406.8072,0000354950-26-000077
2026-03-26,2026-03-24,BROWN ANGIE,EVP & CIO,F,38.0,330.91,12574.580000000002,4477.1454,0000354950-26-000076
2026-03-26,2026-03-24,Deaton John A.,EVP - Supply Chain & Prod. Dev,F,155.0,330.91,51291.05,13974.0065,0000354950-26-000075
2026-03-26,2026-03-24,McPhail Richard V,EVP & CFO,F,514.0,330.91,170087.74000000002,44052.4629,0000354950-26-000074
2026-03-26,2026-03-24,Scardino Kimberly R,"SVP-Finance, CAO & Controller",F,107.0,330.91,35407.37,7962.0,0000354950-26-000073
2026-03-26,2026-03-24,SMITH STEPHANIE,EVP - Human Resources,F,109.0,330.91,36069.19,5566.8266,0000354950-26-000072
2026-03-26,2026-03-25,Decker Edward P.,"Chair, President and CEO",A,11548.0,0.0,,137793.5584,0000354950-26-000081
2026-03-26,2026-03-25,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",A,2440.0,0.0,,16431.2672,0000354950-26-000080
2026-03-26,2026-03-25,Campbell Ann Marie,Senior EVP,A,4691.0,0.0,,72599.7025,0000354950-26-000079
2026-03-26,2026-03-25,Bastek William D,"EVP, Merchandising",A,3518.0,0.0,,28195.9469,0000354950-26-000078
2026-03-26,2026-03-25,Broggi Jordan,EVP-Cust. Exp. & Pres.-Online,A,3022.0,0.0,,9428.8072,0000354950-26-000077
2026-03-26,2026-03-25,BROWN ANGIE,EVP & CIO,A,2255.0,0.0,,6732.1454,0000354950-26-000076
2026-03-26,2026-03-25,Deaton John A.,EVP - Supply Chain & Prod. Dev,A,2467.0,0.0,,16441.0065,0000354950-26-000075
2026-03-26,2026-03-25,McPhail Richard V,EVP & CFO,A,3969.0,0.0,,48021.4629,0000354950-26-000074
2026-03-26,2026-03-25,Scardino Kimberly R,"SVP-Finance, CAO & Controller",A,902.0,0.0,,8864.0,0000354950-26-000073
2026-03-26,2026-03-25,SMITH STEPHANIE,EVP - Human Resources,A,2345.0,0.0,,7911.8266,0000354950-26-000072
2026-03-26,2026-03-25,Rowe Michael F.,"EVP, Pro",A,2255.0,0.0,,7431.0367,0000354950-26-000071
2026-04-06,2026-04-03,Bastek William D,"EVP, Merchandising",F,2972.0,321.63,955884.36,25223.9518,0000354950-26-000086
2026-05-21,2026-05-20,BELL FRANZISKA,EVP-Chief Technology Officer,A,51516.0,0.0,,51516.0,0000354950-26-000103
2026-05-26,2026-05-21,Brown J Frank,董事,A,796.0,0.0,,796.0,0000354950-26-000117
