filing_date,transaction_date,insider_name,title,code,shares,price,value,shares_after,accession
2026-05-11,2026-05-08,Mii Yuh-Jier,EVP and Co-COO,P,75.0,71.82,5386.499999999999,7887.0,0001046179-26-000251
2026-05-11,2026-05-08,Huang Jen-Chau,SVP and CFO,P,30.0,71.82,2154.6,3466.0,0001046179-26-000245
2026-05-11,2026-05-08,Hsu Kuo-Chin,VP,P,56.0,71.82,4021.92,6515.0,0001046179-26-000244
2026-05-11,2026-05-08,Lee Chun-Hsien,VP,P,53.0,71.82,3806.46,5834.0,0001046179-26-000243
2026-05-11,2026-05-08,Hwang Yuan-Ko,VP,P,42.0,71.82,3016.44,139.0,0001046179-26-000242
2026-05-11,2026-05-08,Jang Syun-Ming,VP,P,52.0,71.82,3734.64,5747.0,0001046179-26-000241
2026-05-11,2026-05-08,Hou Yung-Chin,SVP and Deputy Co-COO,P,66.0,71.82,4740.12,7274.0,0001046179-26-000235
2026-05-11,2026-05-08,Fang Shu-Hua,SVP and GC,P,59.0,71.82,4237.379999999999,6486.0,0001046179-26-000234
2026-05-11,2026-05-08,Chuang Tzu-Sou,VP,P,48.0,71.82,3447.36,5668.0,0001046179-26-000233
2026-05-11,2026-05-08,Chuang Juiping,VP,P,51.0,71.82,3662.82,4096.0,0001046179-26-000232
2026-05-11,2026-05-08,He Jun,VP,P,49.0,71.82,3519.18,5224.0,0001046179-26-000231
2026-05-11,2026-05-08,Chang Tzonz-Sheng,SVP,P,56.0,71.82,4021.92,5269.0,0001046179-26-000225
2026-05-11,2026-05-08,Cao Min,VP,P,59.0,71.82,4237.379999999999,6554.0,0001046179-26-000224
2026-05-11,2026-05-08,Chen Pei-Hung,VP,P,49.0,71.82,3519.18,1213.0,0001046179-26-000223
2026-05-11,2026-05-08,Chin Yung-Pei,EVP and Co-COO,P,75.0,71.82,5386.499999999999,8223.0,0001046179-26-000222
2026-05-11,2026-05-08,Chen Chih-Ho,Controller,P,34.0,71.82,2441.88,74.0,0001046179-26-000221
2026-05-19,2026-05-19,Chuang Tzu-Sou,VP,S,200000.0,69.83,13966000.0,2495165.0,0001046179-26-000286
2026-05-19,2026-05-19,Tien Bor-Zen,VP,P,1000.0,69.83,69830.0,11051.0,0001046179-26-000285
2026-05-21,2026-05-20,Tien Bor-Zen,VP,P,7.0,400.0,2800.0,107.0,0001046179-26-000288
2026-06-09,2026-06-05,Zhang Kevin Xiaoqiang,SVP and Deputy Co-COO,P,62.0,76.01,4712.62,7162.0,0001046179-26-000365
2026-06-09,2026-06-05,Wu Yi-Huang,VP,P,40.0,76.01,3040.4,40.0,0001046179-26-000364
2026-06-09,2026-06-05,Yuan Lipen,VP,P,42.0,76.01,3192.42,1178.0,0001046179-26-000363
2026-06-09,2026-06-05,Yeap Choh Fei,SVP,P,55.0,76.01,4180.55,6383.0,0001046179-26-000362
2026-06-09,2026-06-05,Yoo Chue-San,VP,P,53.0,76.01,4028.53,6539.0,0001046179-26-000361
2026-06-09,2026-06-05,Wang Ying-Lang,SVP,P,56.0,76.01,4256.56,6337.0,0001046179-26-000360
2026-06-09,2026-06-05,Mii Yuh-Jier,EVP and Co-COO,P,72.0,76.01,5472.72,7959.0,0001046179-26-000359
2026-06-09,2026-06-05,Wei Che-Chia,Chairman and CEO,P,150.0,76.01,11401.5,17689.0,0001046179-26-000358
2026-06-09,2026-06-05,Wu Shien-Yang,SVP,P,57.0,76.01,4332.570000000001,6694.0,0001046179-26-000357
2026-06-09,2026-06-05,Tien Bor-Zen,VP,P,7.0,76.01,532.07,67.0,0001046179-26-000356
2026-06-09,2026-06-05,Lin Chris Horng-Dar,VP and CIO,P,48.0,76.01,3648.480000000001,5836.0,0001046179-26-000355
2026-06-09,2026-06-05,Lu Lee-Chung,VP,P,52.0,76.01,3952.52,6333.0,0001046179-26-000354
2026-06-09,2026-06-05,Lu Chin-Sheng,VP,P,37.0,76.01,2812.3700000000003,37.0,0001046179-26-000353
2026-06-09,2026-06-05,Liaw Yung-Haw,VP,P,48.0,76.01,3648.480000000001,6193.0,0001046179-26-000352
2026-06-09,2026-06-05,Lee Chun-Hsien,SVP,P,51.0,76.01,3876.51,5885.0,0001046179-26-000351
2026-06-09,2026-06-05,Lin Shyue-Shyh,VP,P,46.0,76.01,3496.46,205.0,0001046179-26-000350
2026-06-09,2026-06-05,Hwang Yuan-Ko,VP,P,40.0,76.01,3040.4,179.0,0001046179-26-000349
2026-06-09,2026-06-05,Ku Yao-Ching,VP,P,48.0,76.01,3648.480000000001,48.0,0001046179-26-000348
2026-06-09,2026-06-05,Hsu Kuo-Chin,VP,P,53.0,76.01,4028.53,6568.0,0001046179-26-000347
2026-06-09,2026-06-05,Huang Jen-Chau,SVP and CFO,P,30.0,76.01,2280.3,3496.0,0001046179-26-000346
2026-06-09,2026-06-05,Jang Syun-Ming,VP,P,49.0,76.01,3724.49,5796.0,0001046179-26-000345
2026-06-09,2026-06-05,Fang Shu-Hua,SVP and GC,P,55.0,76.01,4180.55,6541.0,0001046179-26-000344
2026-06-09,2026-06-05,Hou Yung-Chin,SVP and Deputy Co-COO,P,62.0,76.01,4712.62,7336.0,0001046179-26-000343
2026-06-09,2026-06-05,Chuang Juiping,VP,P,50.0,76.01,3800.500000000001,4146.0,0001046179-26-000342
2026-06-09,2026-06-05,He Jun,VP,P,46.0,76.01,3496.46,5270.0,0001046179-26-000340
2026-06-09,2026-06-05,Chen Pei-Hung,VP,P,46.0,76.01,3496.46,1259.0,0001046179-26-000339
2026-06-09,2026-06-05,Chen Chih-Ho,Controller,P,32.0,76.01,2432.32,106.0,0001046179-26-000338
2026-06-09,2026-06-05,Chang Tzonz-Sheng,SVP,P,53.0,76.01,4028.53,5322.0,0001046179-26-000337
