date,open,high,low,close,volume,average,barCount
2025-02-27,35.135,35.135,35.135,35.135,0.0,35.135,0
2025-02-28,34.515,34.515,34.515,34.515,0.0,34.515,0
2025-03-03,35.295,35.295,35.295,35.295,0.0,35.295,0
2025-03-04,35.335,35.335,35.335,35.335,0.0,35.335,0
2025-03-05,36.08,36.08,36.08,36.08,0.0,36.08,0
2025-03-06,36.27,36.27,36.27,36.27,0.0,36.27,0
2025-03-07,35.735,35.735,35.735,35.735,0.0,35.735,0
2025-03-10,35.415,35.415,35.415,35.415,0.0,35.415,0
2025-03-11,35.97,35.97,35.97,35.97,0.0,35.97,0
2025-03-12,36.57,36.57,36.57,36.57,0.0,36.57,0
2025-03-13,37.145,37.145,37.145,37.145,0.0,37.145,0
2025-03-14,37.29,37.29,37.29,37.29,0.0,37.29,0
2025-03-17,37.17,37.17,37.17,37.17,0.0,37.17,0
2025-03-18,37.675,37.675,37.675,37.675,0.0,37.675,0
2025-03-19,37.075,37.075,37.075,37.075,0.0,37.075,0
2025-03-20,36.84,36.84,36.84,36.84,0.0,36.84,0
2025-03-21,36.26,36.26,36.26,36.26,0.0,36.26,0
2025-03-24,36.245,36.245,36.245,36.245,0.0,36.245,0
2025-03-25,36.985,36.985,36.985,36.985,0.0,36.985,0
2025-03-26,37.015,37.015,37.015,37.015,0.0,37.015,0
2025-03-27,37.92,37.92,37.92,37.92,0.0,37.92,0
2025-03-28,37.43,37.43,37.43,37.43,0.0,37.43,0
2025-03-31,37.28,37.28,37.28,37.28,0.0,37.28,0
2025-04-01,37.075,37.075,37.075,37.075,0.0,37.075,0
2025-04-02,37.375,37.375,37.375,37.375,0.0,37.375,0
2025-04-03,34.595,34.595,34.595,34.595,0.0,34.595,0
2025-04-04,31.71,31.71,31.71,31.71,0.0,31.71,0
2025-04-07,32.04,32.04,32.04,32.04,0.0,32.04,0
2025-04-08,32.1,32.1,32.1,32.1,0.0,32.1,0
2025-04-09,32.89,32.89,32.89,32.89,0.0,32.89,0
2025-04-10,33.235,33.235,33.235,33.235,0.0,33.235,0
2025-04-11,34.475,34.475,34.475,34.475,0.0,34.475,0
2025-04-14,34.76,34.76,34.76,34.76,0.0,34.76,0
2025-04-15,34.875,34.875,34.875,34.875,0.0,34.875,0
2025-04-16,35.58,35.58,35.58,35.58,0.0,35.58,0
2025-04-17,35.08,35.08,35.08,35.08,0.0,35.08,0
2025-04-21,35.125,35.125,35.125,35.125,0.0,35.125,0
2025-04-22,35.54,35.54,35.54,35.54,0.0,35.54,0
2025-04-23,36.18,36.18,36.18,36.18,0.0,36.18,0
2025-04-24,36.16,36.16,36.16,36.16,0.0,36.16,0
2025-04-25,35.67,35.67,35.67,35.67,0.0,35.67,0
2025-04-28,35.67,35.67,35.67,35.67,0.0,35.67,0
2025-04-29,35.9,35.9,35.9,35.9,0.0,35.9,0
2025-04-30,35.135,35.135,35.135,35.135,0.0,35.135,0
2025-05-01,34.815,34.815,34.815,34.815,0.0,34.815,0
2025-05-02,34.585,34.585,34.585,34.585,0.0,34.585,0
2025-05-05,34.83,34.83,34.83,34.83,0.0,34.83,0
2025-05-06,35.75,35.75,35.75,35.75,0.0,35.75,0
2025-05-07,35.18,35.18,35.18,35.18,0.0,35.18,0
2025-05-08,35.015,35.015,35.015,35.015,0.0,35.015,0
2025-05-09,35.32,35.32,35.32,35.32,0.0,35.32,0
2025-05-12,35.035,35.035,35.035,35.035,0.0,35.035,0
2025-05-13,35.515,35.515,35.515,35.515,0.0,35.515,0
2025-05-14,34.85,34.85,34.85,34.85,0.0,34.85,0
2025-05-15,35.055,35.055,35.055,35.055,0.0,35.055,0
2025-05-16,34.725,34.725,34.725,34.725,0.0,34.725,0
2025-05-19,34.885,34.885,34.885,34.885,0.0,34.885,0
2025-05-20,35.51,35.51,35.51,35.51,0.0,35.51,0
2025-05-21,35.995,35.995,35.995,35.995,0.0,35.995,0
2025-05-22,35.555,35.555,35.555,35.555,0.0,35.555,0
2025-05-23,35.95,35.95,35.95,35.95,0.0,35.95,0
2025-05-27,35.645,35.645,35.645,35.645,0.0,35.645,0
2025-05-28,35.5,35.5,35.5,35.5,0.0,35.5,0
2025-05-29,35.74,35.74,35.74,35.74,0.0,35.74,0
