date,open,high,low,close,volume,average,barCount
2025-03-28,3348.1,3348.1,3348.1,3348.1,0.0,3348.1,0
2025-03-31,3385.1,3385.1,3385.1,3385.1,0.0,3385.1,0
2025-04-01,3381.1,3381.1,3381.1,3381.1,0.0,3381.1,0
2025-04-02,3404.3,3404.3,3404.3,3404.3,0.0,3404.3,0
2025-04-03,3357.8,3357.8,3357.8,3357.8,0.0,3357.8,0
2025-04-04,3266.1,3266.1,3266.1,3266.1,0.0,3266.1,0
2025-04-07,3204.6,3204.6,3204.6,3204.6,0.0,3204.6,0
2025-04-08,3223.5,3223.5,3223.5,3223.5,0.0,3223.5,0
2025-04-09,3320.1,3320.1,3320.1,3320.1,0.0,3320.1,0
2025-04-10,3418.4,3418.4,3418.4,3418.4,0.0,3418.4,0
2025-04-11,3493.8,3493.8,3493.8,3493.8,0.0,3493.8,0
2025-04-14,3475.7,3475.7,3475.7,3475.7,0.0,3475.7,0
2025-04-15,3490.2,3490.2,3490.2,3490.2,0.0,3490.2,0
2025-04-16,3600.9,3600.9,3600.9,3600.9,0.0,3600.9,0
2025-04-17,3582.4,3582.4,3582.4,3582.4,0.0,3582.4,0
2025-04-21,3682.8,3682.8,3682.8,3682.8,0.0,3682.8,0
2025-04-22,3680.8,3680.8,3680.8,3680.8,0.0,3680.8,0
2025-04-23,3553.9,3553.9,3553.9,3553.9,0.0,3553.9,0
2025-04-24,3611.1,3611.1,3611.1,3611.1,0.0,3611.1,0
2025-04-25,3559.8,3559.8,3559.8,3559.8,0.0,3559.8,0
2025-04-28,3609.8,3609.8,3609.8,3609.8,0.0,3609.8,0
2025-04-29,3593.8,3593.8,3593.8,3593.8,0.0,3593.8,0
2025-04-30,3574.3,3574.3,3574.3,3574.3,0.0,3574.3,0
2025-05-01,3479.1,3479.1,3479.1,3479.1,0.0,3479.1,0
2025-05-02,3500.9,3500.9,3500.9,3500.9,0.0,3500.9,0
2025-05-05,3581.7,3581.7,3581.7,3581.7,0.0,3581.7,0
2025-05-06,3685.6,3685.6,3685.6,3685.6,0.0,3685.6,0
2025-05-07,3655.2,3655.2,3655.2,3655.2,0.0,3655.2,0
2025-05-08,3568.6,3568.6,3568.6,3568.6,0.0,3568.6,0
2025-05-09,3606.6,3606.6,3606.6,3606.6,0.0,3606.6,0
2025-05-12,3490.9,3490.9,3490.9,3490.9,0.0,3490.9,0
2025-05-13,3512.1,3512.1,3512.1,3512.1,0.0,3512.1,0
2025-05-14,3450.2,3450.2,3450.2,3450.2,0.0,3450.2,0
2025-05-15,3487.1,3487.1,3487.1,3487.1,0.0,3487.1,0
2025-05-16,3445.9,3445.9,3445.9,3445.9,0.0,3445.9,0
2025-05-19,3494.6,3494.6,3494.6,3494.6,0.0,3494.6,0
2025-05-20,3544.8,3544.8,3544.8,3544.8,0.0,3544.8,0
2025-05-21,3576.4,3576.4,3576.4,3576.4,0.0,3576.4,0
2025-05-22,3558.4,3558.4,3558.4,3558.4,0.0,3558.4,0
2025-05-23,3631.8,3631.8,3631.8,3631.8,0.0,3631.8,0
2025-05-27,3567.9,3567.9,3567.9,3567.9,0.0,3567.9,0
2025-05-28,3560.5,3560.5,3560.5,3560.5,0.0,3560.5,0
2025-05-29,3578.6,3578.6,3578.6,3578.6,0.0,3578.6,0
2025-05-30,3549.4,3549.4,3549.4,3549.4,0.0,3549.4,0
2025-06-02,3633.4,3633.4,3633.4,3633.4,0.0,3633.4,0
2025-06-03,3615.9,3615.9,3615.9,3615.9,0.0,3615.9,0
2025-06-04,3637.3,3637.3,3637.3,3637.3,0.0,3637.3,0
2025-06-05,3610.9,3610.9,3610.9,3610.9,0.0,3610.9,0
2025-06-06,3582.6,3582.6,3582.6,3582.6,0.0,3582.6,0
2025-06-09,3590.4,3590.4,3590.4,3590.4,0.0,3590.4,0
2025-06-10,3578.9,3578.9,3578.9,3578.9,0.0,3578.9,0
2025-06-11,3578.4,3578.4,3578.4,3578.4,0.0,3578.4,0
2025-06-12,3634.6,3634.6,3634.6,3634.6,0.0,3634.6,0
2025-06-13,3687.2,3687.2,3687.2,3687.2,0.0,3687.2,0
2025-06-16,3650.6,3650.6,3650.6,3650.6,0.0,3650.6,0
2025-06-17,3641.4,3641.4,3641.4,3641.4,0.0,3641.4,0
2025-06-18,3641.4,3641.4,3641.4,3641.4,0.0,3641.4,0
2025-06-20,3619.2,3619.2,3619.2,3619.2,0.0,3619.2,0
2025-06-23,3627.7,3627.7,3627.7,3627.7,0.0,3627.7,0
2025-06-24,3566.5,3566.5,3566.5,3566.5,0.0,3566.5,0
2025-06-25,3575.0,3575.0,3575.0,3575.0,0.0,3575.0,0
2025-06-26,3579.6,3579.6,3579.6,3579.6,0.0,3579.6,0
2025-06-27,3516.6,3516.6,3516.6,3516.6,0.0,3516.6,0
2025-06-30,3536.7,3536.7,3536.7,3536.7,0.0,3536.7,0
2025-07-01,3579.7,3579.7,3579.7,3579.7,0.0,3579.7,0
2025-07-02,3590.9,3590.9,3590.9,3590.9,0.0,3590.9,0
2025-07-07,3574.6,3574.6,3574.6,3574.6,0.0,3574.6,0
2025-07-08,3550.6,3550.6,3550.6,3550.6,0.0,3550.6,0
2025-07-09,3553.0,3553.0,3553.0,3553.0,0.0,3553.0,0
2025-07-10,3558.9,3558.9,3558.9,3558.9,0.0,3558.9,0
2025-07-11,3595.5,3595.5,3595.5,3595.5,0.0,3595.5,0
2025-07-14,3592.9,3592.9,3592.9,3592.9,0.0,3592.9,0
2025-07-15,3570.3,3570.3,3570.3,3570.3,0.0,3570.3,0
2025-07-16,3591.4,3591.4,3591.4,3591.4,0.0,3591.4,0
2025-07-17,3578.3,3578.3,3578.3,3578.3,0.0,3578.3,0
2025-07-18,3591.3,3591.3,3591.3,3591.3,0.0,3591.3,0
2025-07-21,3642.6,3642.6,3642.6,3642.6,0.0,3642.6,0
2025-07-22,3683.2,3683.2,3683.2,3683.2,0.0,3683.2,0
