date,AAPL_short_ratio,ABBV_short_ratio,AMD_short_ratio,AMZN_short_ratio,AVGO_short_ratio,AZN_short_ratio,COIN_short_ratio,COST_short_ratio,CRCL_short_ratio,GOOG_short_ratio,HD_short_ratio,HOOD_short_ratio,INTC_short_ratio,ISRG_short_ratio,JNJ_short_ratio,KO_short_ratio,LLY_short_ratio,MCD_short_ratio,META_short_ratio,MSFT_short_ratio,MU_short_ratio,NVDA_short_ratio,PEP_short_ratio,PG_short_ratio,QQQ_short_ratio,SNDK_short_ratio,SPY_short_ratio,TSLA_short_ratio,TSM_short_ratio,UNH_short_ratio,WMT_short_ratio,AAPL_short_vol,ABBV_short_vol,AMD_short_vol,AMZN_short_vol,AVGO_short_vol,AZN_short_vol,COIN_short_vol,COST_short_vol,CRCL_short_vol,GOOG_short_vol,HD_short_vol,HOOD_short_vol,INTC_short_vol,ISRG_short_vol,JNJ_short_vol,KO_short_vol,LLY_short_vol,MCD_short_vol,META_short_vol,MSFT_short_vol,MU_short_vol,NVDA_short_vol,PEP_short_vol,PG_short_vol,QQQ_short_vol,SNDK_short_vol,SPY_short_vol,TSLA_short_vol,TSM_short_vol,UNH_short_vol,WMT_short_vol
2025-07-25,0.4273809422941966,0.3855512125091154,0.4642261106084246,0.4227876541690255,0.4414641571252113,0.1955721782947727,0.4891366440045107,0.304203438640595,0.4609564182238736,0.3142583555113471,0.5285120632200044,0.3920673233632031,0.4488050422844747,0.4094243300340203,0.5200460872615558,0.4147613477561205,0.3462772192598503,0.4578046813543137,0.3342276585452094,0.4622876168519429,0.5326717947188,0.5001953744578188,0.2482391600971448,0.3858207059851308,0.7183087992545192,0.6611821780118805,0.6608460863725965,0.5021579725240947,0.4076763102815526,0.2886827302617927,0.3835312404372827,5800724.0,540340.0,12749297.0,5124725.0,2015743.0,479869.0,1979671.0,206197.0,1903573.0,3749215.0,359542.0,7108713.0,48692582.0,302913.0,1083710.0,2076090.0,365417.0,601174.0,1032216.0,2909525.0,3660177.0,30845147.0,485210.0,780817.0,6929859.0,216155.0,8631659.0,42351677.0,2199260.0,1947747.0,1922626.0
2025-07-28,0.3952946973592892,0.405976983741739,0.3891416911383718,0.356222555842635,0.4237948361555782,0.2748006510149479,0.5650338822646397,0.3828459028945497,0.4830074406757598,0.412360266459283,0.5734605878140616,0.3793498166372282,0.3154307041310782,0.3027504801199246,0.5092477879130681,0.4789238377046582,0.3036168169938806,0.5900569578188165,0.4525589405937195,0.3117926172930276,0.3933736209683086,0.4034843198487795,0.4644303987428878,0.3874538137514372,0.6677516947003816,0.5310794439795676,0.6606019822373798,0.4526307855822406,0.4445919192905593,0.3070701267162296,0.3307794557310978,5642765.0,484253.0,14090098.0,3587159.0,2141640.0,761995.0,3038355.0,232005.0,2452663.0,3931717.0,744759.0,5719332.0,13669176.0,301729.0,1192035.0,2472156.0,304841.0,743090.0,1568987.0,1644538.0,2127278.0,25391309.0,1340041.0,1034881.0,5577993.0,170092.0,9595911.0,28916363.0,2285475.0,2290663.0,1521952.0
2025-07-29,0.4618596770257049,0.4841997935434959,0.3883794388047782,0.3387398275067619,0.4157168605858123,0.2843539243536906,0.5333377722643095,0.417751704362583,0.5051963966546826,0.2953248755882882,0.4911334158657709,0.3815006034143984,0.3680704534196623,0.3589837794987499,0.4916439717470807,0.4993678569352212,0.4149395242871306,0.5111307924008787,0.3505609192966832,0.3141719957247579,0.3673836225184133,0.5354777467186294,0.4638437289737239,0.5791929194849248,0.6580401645993913,0.576198184596841,0.6185325245176371,0.4474787380277358,0.4510644726083583,0.4853725330109014,0.44872742840805,8483536.0,955470.0,24798875.0,4579942.0,3214038.0,1703162.0,2475091.0,285550.0,2903977.0,3261917.0,608171.0,5798557.0,13698933.0,235479.0,1498550.0,2877430.0,1081849.0,582891.0,1760369.0,1746036.0,2502496.0,42407422.0,1208485.0,2160985.0,7825030.0,280132.0,9274341.0,23441891.0,2033423.0,7617869.0,2404409.0
2025-07-30,0.4889802660483475,0.4214856355384711,0.4198653216288108,0.3282480004804792,0.4306382858433483,0.444500808933766,0.5170575369495741,0.3680626989217382,0.4907376237070884,0.3638816534312438,0.6088779628312732,0.4613634931234743,0.3218483712948689,0.3157912025273653,0.5149743619280315,0.5479693782438363,0.408011228853557,0.522271021175097,0.3026109732879172,0.3179945162134672,0.3696832117461724,0.5401746384679439,0.5566116945513939,0.542297880248216,0.6861606355668531,0.5367086765080482,0.6023155519600093,0.5422988208761724,0.5155622732561826,0.3854321263802689,0.4158650809511036,7345575.0,784201.0,14750208.0,3765622.0,3016343.0,1768258.0,2573248.0,243313.0,2768274.0,2430474.0,537705.0,7818024.0,10287328.0,163433.0,1019280.0,1870648.0,745614.0,572584.0,2283838.0,2139414.0,2380239.0,44041322.0,1382211.0,1599173.0,6914908.0,221234.0,11152173.0,27369187.0,1504238.0,3980452.0,1787579.0
2025-07-31,0.5457997871646278,0.4903997074552235,0.4077806504338186,0.4388890603872845,0.3505586355030691,0.28618631786743,0.6087881384879394,0.4198476480989533,0.4988970336968202,0.4050203298228254,0.5333611805090887,0.4233446384548055,0.2923844533976956,0.2382010551526355,0.5648519130587413,0.5158466714045234,0.4182433425117178,0.4990104290438622,0.3862769446807468,0.4349533423445978,0.5490931449894974,0.4590089202617218,0.4026486276841849,0.4048597974386875,0.6602278804710002,0.6688299693845068,0.4709047355071495,0.5658686749551209,0.4743220759858464,0.3921524511787496,0.4596550859649399,11959953.0,1890893.0,14329472.0,15752952.0,3138135.0,1053378.0,2381136.0,400800.0,1372348.0,3626388.0,538842.0,12614948.0,11322690.0,239792.0,1705576.0,2191344.0,882506.0,550158.0,5837141.0,7864745.0,6580665.0,46653646.0,1325750.0,1451058.0,10536448.0,510544.0,9588841.0,27273357.0,2373363.0,5424148.0,2214837.0
2025-08-01,0.5822847682491641,0.5422805037911683,0.4033050708693154,0.4965049944627207,0.3037156382327853,0.1800227569386015,0.5024783902913491,0.4490533126690513,0.556935471848893,0.2445112891305366,0.5795044361504288,0.4697537068161262,0.4419750184985089,0.2270383173354757,0.6064310952173343,0.5022279820238821,0.2819029614823458,0.4471788736337986,0.462103359999656,0.2925938546127085,0.3492507760542288,0.4120261909454336,0.5150447852357724,0.4395822470138846,0.6887254526417937,0.601653662279012,0.4589093471445885,0.5393978303708887,0.4017623329994885,0.3556736780332607,0.5533998832484798,23296470.0,1652230.0,14568946.0,26437535.0,2178767.0,918113.0,5954891.0,533421.0,3646310.0,1748477.0,717955.0,18996885.0,18012531.0,257723.0,1813816.0,2612373.0,530569.0,643625.0,3868837.0,3031167.0,3131899.0,40054422.0,1183901.0,1450006.0,12675806.0,359174.0,10586895.0,27033274.0,2315419.0,6820248.0,3097103.0
2025-08-04,0.4751726625540344,0.5174881595981397,0.5630980120378306,0.349706005451949,0.4819782565842898,0.5001727261593557,0.3616322588578509,0.4687991246349979,0.4670195638933535,0.4318864429963208,0.5550874111349798,0.5660172186084351,0.3657816358865894,0.2134564646905841,0.5278392670210609,0.5637069459423025,0.3727683389652235,0.4474617370396354,0.4593198965403142,0.4827144472072036,0.4441489529782583,0.5862293269059422,0.4733228453653785,0.3097789740674707,0.5046906504267133,0.5171172269085669,0.476309777916217,0.4384988520094178,0.5840727658869425,0.3084577373390412,0.3230297553682915,12948236.0,874215.0,14335111.0,12269972.0,2638228.0,592182.0,1814530.0,439577.0,3121605.0,3194401.0,561240.0,13872816.0,10397715.0,181308.0,2116257.0,2140968.0,474905.0,656932.0,2909538.0,4183424.0,2178639.0,38884270.0,1148711.0,654510.0,6964088.0,195189.0,8795624.0,20545826.0,1551087.0,2607446.0,2042971.0
2025-08-05,0.3674691729239316,0.6543104786205627,0.6221344740964073,0.4214808979149907,0.6107149609779808,0.4888122554316558,0.4125353650810954,0.4714073171811088,0.445646804003167,0.4487211400575893,0.6204800709453796,0.575558871884064,0.3483614339441496,0.2853191847014977,0.443626215268818,0.510818328929518,0.333736752122983,0.3267010578414683,0.5455972713394468,0.5098543303189232,0.45515706644086,0.6110253479087212,0.4788065427391392,0.369157192210575,0.5760092643379587,0.542605645377149,0.5554260146890976,0.4625925728765974,0.524312899131642,0.4332999460728969,0.4385386981293571,6315872.0,1243697.0,22156732.0,10045695.0,4244265.0,565000.0,2785176.0,447391.0,1859148.0,2705762.0,688476.0,10508829.0,16828942.0,307220.0,1117490.0,2015211.0,331460.0,605692.0,2779793.0,3074778.0,2997202.0,49183234.0,942049.0,724265.0,7775344.0,231099.0,10223189.0,15859119.0,2846727.0,5407501.0,1906472.0
2025-08-06,0.3694036025047756,0.5043643118195318,0.5877683942608332,0.416735006974571,0.4827154459740826,0.5477101626751646,0.4521910874540071,0.619885218454626,0.473905810493777,0.4594716885701393,0.5362375142681378,0.5952450448429096,0.4058174715619574,0.3950730616615229,0.4899385873954274,0.5188112992217198,0.2430040491105096,0.3709755065938022,0.5936886015270837,0.5020027914731565,0.3966045684573854,0.5568197900674207,0.4714217365933522,0.3350387321887898,0.5943259076086663,0.6150727016505677,0.4392805533231479,0.4665564180624874,0.3938008565518339,0.4043145752514513,0.4659334142857179,15305563.0,736384.0,43964494.0,9231771.0,3384611.0,472308.0,3887357.0,697537.0,2192929.0,2223854.0,603205.0,10606528.0,12424235.0,250903.0,1495442.0,1934776.0,440144.0,990226.0,2198588.0,3383044.0,1969455.0,35673215.0,852314.0,900955.0,6928110.0,341751.0,8495186.0,20386834.0,1419988.0,2690217.0,3722753.0
2025-08-07,0.5070092982796491,0.4991215347789687,0.5201799923739279,0.4111900641317395,0.4501558225750661,0.5877633314625017,0.3639878009706858,0.5245561304687737,0.5163781716828183,0.4536440790753386,0.5024900875960492,0.5350095062098266,0.3535257124333625,0.3656652560718018,0.4874800465494691,0.4584224098125105,0.4050397451095077,0.4380296804653548,0.5602815880778039,0.4615744109617996,0.4339841691418067,0.5392557253756479,0.5061574103179438,0.2108153776540049,0.5697288440445367,0.6209472754552174,0.4644715652124698,0.4397662361119759,0.3530355297773679,0.2867369533425329,0.2665443367089291,18573769.0,931238.0,28521637.0,7272731.0,2942489.0,822084.0,2274329.0,379765.0,2561859.0,2215575.0,482091.0,12462925.0,20820357.0,250846.0,1656718.0,2167274.0,4197951.0,739621.0,2089127.0,2856306.0,3314604.0,41485706.0,1400903.0,578649.0,6547378.0,422554.0,8124597.0,16716859.0,2461775.0,1647561.0,1214517.0
2025-08-08,0.6081500043669668,0.3353149942798452,0.5195138854535158,0.3725841835985866,0.35317541872065,0.3056621734931357,0.5616842652392535,0.4252770637406241,0.495909913286347,0.4013158391475863,0.4228969846312336,0.5629385421053319,0.357823822097468,0.3748163916977115,0.3756315787442149,0.3988157058224515,0.3924315245767913,0.371941992831567,0.5491849963385859,0.3102010916409347,0.4675071864945337,0.5399279441728257,0.5822781041157289,0.2285824428584446,0.6054543260582871,0.4617212393172381,0.6384060422154645,0.3381018609719003,0.3605394023771444,0.3631913743521381,0.4503531663753767,31326857.0,556303.0,20121311.0,5115190.0,1850790.0,552275.0,2347137.0,286382.0,2521994.0,3189082.0,387517.0,12291597.0,12675287.0,158463.0,973160.0,1417734.0,2448706.0,412702.0,1518675.0,1481669.0,5889951.0,33519433.0,1173362.0,479104.0,5378786.0,592670.0,9963259.0,17115080.0,1566742.0,1914239.0,1991332.0
2025-08-11,0.4905336390726051,0.4070605106799988,0.5016940981553216,0.3399826311953471,0.3881490797192192,0.4861933478011804,0.4778685415246423,0.5025949101699836,0.5577418987729039,0.405719793366787,0.524795892397623,0.5681758469368537,0.3017069142758085,0.4429305404261519,0.5145223545940357,0.3588010098790707,0.2482655934932188,0.3266031909418425,0.5321441635665807,0.3732607260694944,0.4563377446612462,0.5369043618299532,0.5860113508070668,0.4155756912002924,0.5740312096291794,0.4569227562555353,0.5365120860826906,0.6165756889615536,0.3133794306985853,0.442426308887629,0.3658580624790546,12844330.0,692022.0,19583297.0,5236132.0,1736395.0,409086.0,3141784.0,311639.0,3396323.0,1866875.0,519634.0,10538083.0,21174137.0,255353.0,1248099.0,1464794.0,1290063.0,380754.0,1696234.0,2374441.0,6311496.0,34917820.0,1152321.0,861739.0,4988190.0,589694.0,8063385.0,36740990.0,1098273.0,2308369.0,1548034.0
2025-08-12,0.439979348374836,0.3684751556878354,0.5045386855899437,0.3835275604348576,0.276533141545323,0.5433618543235577,0.5387823149825316,0.3969970343272185,0.6125325857416637,0.4121338597376821,0.5708610673465833,0.5810788040776944,0.3347160284429485,0.4254618119966852,0.4263482212134494,0.384358589808654,0.3479080050711621,0.2744027352123155,0.4879133708043118,0.4058146762128409,0.5028057260590534,0.5814366466922016,0.4855329563413448,0.2709704390199841,0.5510923649380622,0.3725432490245267,0.5664700227806572,0.6049335628850077,0.423818590478126,0.3516943147637842,0.4658078222691983,8959959.0,462405.0,13475640.0,6294839.0,1734472.0,425987.0,2485190.0,223553.0,9439902.0,2684485.0,609441.0,9487029.0,21189800.0,234629.0,952256.0,1520011.0,990110.0,387244.0,2920546.0,2560732.0,5628802.0,37931061.0,1184966.0,467986.0,5850121.0,500016.0,8027330.0,29112144.0,1267894.0,2253373.0,1759290.0
2025-08-13,0.5900961257125066,0.4167317674974084,0.4974417756047104,0.4584592558897973,0.3725893698094885,0.5721355138881027,0.4892231726963515,0.5212572480523638,0.5494818943963528,0.4639150960493911,0.5451560465962706,0.6042074698549794,0.3493482304028273,0.5145210264082052,0.3420297688341925,0.3522979812456623,0.4521196063588191,0.2163124390369115,0.4929506074093489,0.4066578542428275,0.4494697380005664,0.5521259587353671,0.504942986153044,0.3354056459644686,0.5744134307365548,0.3296156190415699,0.5671107880172132,0.6215722376659847,0.3570522061417453,0.3294727403174726,0.4197913580624501,16507529.0,528643.0,29647496.0,6893861.0,2599793.0,798442.0,3410272.0,468898.0,4381384.0,3007691.0,976586.0,16328122.0,15062419.0,324671.0,691026.0,1100005.0,1254225.0,252813.0,1820578.0,2729688.0,3353549.0,46935526.0,1225075.0,544898.0,6584581.0,269854.0,9018088.0,25034592.0,1229736.0,2577145.0,2758839.0
2025-08-14,0.5743339184255319,0.5802883788429534,0.4934398134987329,0.4829787496220064,0.4126037698048908,0.3155206776835811,0.5130544767729766,0.4248053414474919,0.6396334299551899,0.4402226573815329,0.5504582198782214,0.5687136100138465,0.3110511830513857,0.2676331292595587,0.4162982719112796,0.4284751325469333,0.5143014003717634,0.4536610876843662,0.524683888815389,0.3477580548740239,0.370735601953733,0.585924389458625,0.4044152464160886,0.2820498997975144,0.6007711372283794,0.408775198919966,0.5862554784177413,0.6188634765905728,0.3677926062350475,0.4425583369544147,0.45295667749713,10656060.0,1018839.0,18708359.0,12620908.0,2792695.0,710970.0,2112529.0,303232.0,4839416.0,2255273.0,621431.0,9968804.0,23098938.0,185352.0,1291157.0,1629811.0,1852940.0,783318.0,1629973.0,2233803.0,1934009.0,36751788.0,1173499.0,596456.0,7802714.0,527152.0,7882491.0,25601351.0,1589607.0,2986173.0,1859148.0
2025-08-15,0.5237853597436194,0.5409777596616819,0.5017452591544748,0.3332532544804879,0.2668513723350237,0.4784018288489703,0.5101828447195059,0.4944639904430993,0.3740294847875997,0.5331134941698535,0.3877581380871404,0.5706088502185499,0.4040932552645634,0.3567943387494671,0.3470878972767557,0.4581446752680469,0.5302697632558602,0.3931345580370347,0.5207359318234418,0.3187605930823463,0.3798681087592923,0.5797334982115079,0.5074046107926766,0.4214205688817898,0.7220515963754475,0.527827126425725,0.596106433576039,0.507178934396478,0.4695796835264199,0.479369897667899,0.4056913103494293,8938856.0,743225.0,12642678.0,5034105.0,1899831.0,665057.0,1713996.0,271526.0,3309319.0,3430266.0,508266.0,9674115.0,60268868.0,195828.0,844662.0,1882850.0,1814721.0,353575.0,1948497.0,1761851.0,3222613.0,39759488.0,1425947.0,857995.0,12791035.0,1580316.0,11188054.0,20791983.0,1329474.0,15151441.0,1556498.0
2025-08-18,0.6134282437714768,0.329139099838335,0.6052513511110138,0.4161671904541937,0.3959764029536369,0.5973464865697063,0.4947282268882461,0.4086306831737379,0.469474186903234,0.4612793170554383,0.4750358255806018,0.4989565907353043,0.3345222520311785,0.4076566650042334,0.4092496415649134,0.422875090779116,0.4376833103438695,0.4106065905194107,0.4368004696450912,0.4513115078677671,0.3967945131853396,0.6054755118905194,0.3625686876080611,0.546362464972886,0.6820344421735832,0.3917700911298813,0.6548402197843041,0.4167053505770851,0.5169569555935891,0.3972690781442486,0.3479050140851642,8955369.0,847966.0,12605306.0,4088409.0,2154784.0,613034.0,2133185.0,238076.0,1777395.0,1992240.0,751824.0,9894163.0,38373461.0,281182.0,953947.0,1933771.0,756143.0,481350.0,3104185.0,3243625.0,1752637.0,40787586.0,1195716.0,1354320.0,6524424.0,345685.0,8492317.0,14088955.0,1837051.0,7113953.0,1431618.0
