exchange,expiration,strike,multiplier,trading_class
CBOE,20260701,277.5,100,AAPL
CBOE,20260701,280.0,100,AAPL
CBOE,20260701,282.5,100,AAPL
CBOE,20260701,285.0,100,AAPL
CBOE,20260701,287.5,100,AAPL
CBOE,20260701,290.0,100,AAPL
CBOE,20260701,292.5,100,AAPL
CBOE,20260701,295.0,100,AAPL
CBOE,20260701,297.5,100,AAPL
CBOE,20260701,300.0,100,AAPL
CBOE,20260701,302.5,100,AAPL
CBOE,20260701,305.0,100,AAPL
CBOE,20260701,307.5,100,AAPL
CBOE,20260701,310.0,100,AAPL
CBOE,20260701,312.5,100,AAPL
CBOE,20260701,315.0,100,AAPL
CBOE,20260701,317.5,100,AAPL
CBOE,20260701,320.0,100,AAPL
CBOE,20260701,322.5,100,AAPL
CBOE,20260701,325.0,100,AAPL
CBOE,20260701,327.5,100,AAPL
CBOE,20260701,330.0,100,AAPL
CBOE,20260701,332.5,100,AAPL
CBOE,20260701,335.0,100,AAPL
CBOE,20260701,337.5,100,AAPL
CBOE,20260701,340.0,100,AAPL
CBOE,20260701,345.0,100,AAPL
CBOE,20260701,350.0,100,AAPL
CBOE,20260701,355.0,100,AAPL
CBOE,20260701,360.0,100,AAPL
CBOE,20260701,365.0,100,AAPL
CBOE,20260701,370.0,100,AAPL
CBOE,20260701,375.0,100,AAPL
CBOE,20260701,380.0,100,AAPL
CBOE,20260701,385.0,100,AAPL
CBOE,20260701,390.0,100,AAPL
CBOE,20260701,395.0,100,AAPL
CBOE,20260701,400.0,100,AAPL
CBOE,20260701,405.0,100,AAPL
CBOE,20260701,410.0,100,AAPL
CBOE,20260701,415.0,100,AAPL
CBOE,20260701,420.0,100,AAPL
CBOE,20260701,425.0,100,AAPL
CBOE,20260701,430.0,100,AAPL
CBOE,20260701,435.0,100,AAPL
CBOE,20260701,440.0,100,AAPL
CBOE,20260701,450.0,100,AAPL
CBOE,20260701,460.0,100,AAPL
CBOE,20260701,470.0,100,AAPL
CBOE,20260701,480.0,100,AAPL
CBOE,20260701,490.0,100,AAPL
CBOE,20260701,500.0,100,AAPL
CBOE,20260701,510.0,100,AAPL
CBOE,20260701,520.0,100,AAPL
CBOE,20260701,530.0,100,AAPL
CBOE,20260701,540.0,100,AAPL
CBOE,20260701,550.0,100,AAPL
CBOE,20260701,560.0,100,AAPL
CBOE,20260701,570.0,100,AAPL
CBOE,20260701,580.0,100,AAPL
CBOE,20260701,590.0,100,AAPL
CBOE,20260701,600.0,100,AAPL
CBOE,20260702,5.0,100,AAPL
CBOE,20260702,10.0,100,AAPL
CBOE,20260702,15.0,100,AAPL
CBOE,20260702,20.0,100,AAPL
CBOE,20260702,25.0,100,AAPL
CBOE,20260702,30.0,100,AAPL
CBOE,20260702,35.0,100,AAPL
CBOE,20260702,40.0,100,AAPL
CBOE,20260702,45.0,100,AAPL
CBOE,20260702,50.0,100,AAPL
CBOE,20260702,55.0,100,AAPL
CBOE,20260702,60.0,100,AAPL
CBOE,20260702,65.0,100,AAPL
CBOE,20260702,70.0,100,AAPL
CBOE,20260702,75.0,100,AAPL
CBOE,20260702,80.0,100,AAPL
CBOE,20260702,85.0,100,AAPL
CBOE,20260702,90.0,100,AAPL
CBOE,20260702,95.0,100,AAPL
CBOE,20260702,100.0,100,AAPL
CBOE,20260702,105.0,100,AAPL
CBOE,20260702,110.0,100,AAPL
CBOE,20260702,115.0,100,AAPL
CBOE,20260702,120.0,100,AAPL
CBOE,20260702,125.0,100,AAPL
CBOE,20260702,130.0,100,AAPL
CBOE,20260702,135.0,100,AAPL
CBOE,20260702,140.0,100,AAPL
CBOE,20260702,145.0,100,AAPL
CBOE,20260702,150.0,100,AAPL
CBOE,20260702,155.0,100,AAPL
CBOE,20260702,160.0,100,AAPL
CBOE,20260702,165.0,100,AAPL
CBOE,20260702,170.0,100,AAPL
CBOE,20260702,175.0,100,AAPL
CBOE,20260702,180.0,100,AAPL
CBOE,20260702,185.0,100,AAPL
CBOE,20260702,190.0,100,AAPL
CBOE,20260702,195.0,100,AAPL
CBOE,20260702,200.0,100,AAPL
CBOE,20260702,205.0,100,AAPL
CBOE,20260702,210.0,100,AAPL
CBOE,20260702,215.0,100,AAPL
CBOE,20260702,220.0,100,AAPL
CBOE,20260702,225.0,100,AAPL
CBOE,20260702,230.0,100,AAPL
CBOE,20260702,235.0,100,AAPL
CBOE,20260702,240.0,100,AAPL
CBOE,20260702,245.0,100,AAPL
CBOE,20260702,250.0,100,AAPL
CBOE,20260702,255.0,100,AAPL
CBOE,20260702,257.5,100,AAPL
CBOE,20260702,260.0,100,AAPL
CBOE,20260702,262.5,100,AAPL
CBOE,20260702,265.0,100,AAPL
CBOE,20260702,267.5,100,AAPL
CBOE,20260702,270.0,100,AAPL
CBOE,20260702,272.5,100,AAPL
CBOE,20260702,275.0,100,AAPL
CBOE,20260702,277.5,100,AAPL
CBOE,20260702,280.0,100,AAPL
CBOE,20260702,282.5,100,AAPL
CBOE,20260702,285.0,100,AAPL
CBOE,20260702,287.5,100,AAPL
CBOE,20260702,290.0,100,AAPL
CBOE,20260702,292.5,100,AAPL
CBOE,20260702,295.0,100,AAPL
CBOE,20260702,297.5,100,AAPL
CBOE,20260702,300.0,100,AAPL
CBOE,20260702,302.5,100,AAPL
CBOE,20260702,305.0,100,AAPL
CBOE,20260702,307.5,100,AAPL
CBOE,20260702,310.0,100,AAPL
CBOE,20260702,312.5,100,AAPL
CBOE,20260702,315.0,100,AAPL
CBOE,20260702,317.5,100,AAPL
CBOE,20260702,320.0,100,AAPL
CBOE,20260702,322.5,100,AAPL
CBOE,20260702,325.0,100,AAPL
CBOE,20260702,327.5,100,AAPL
CBOE,20260702,330.0,100,AAPL
CBOE,20260702,332.5,100,AAPL
CBOE,20260702,335.0,100,AAPL
CBOE,20260702,337.5,100,AAPL
CBOE,20260702,340.0,100,AAPL
CBOE,20260702,345.0,100,AAPL
CBOE,20260702,350.0,100,AAPL
CBOE,20260702,355.0,100,AAPL
CBOE,20260702,360.0,100,AAPL
CBOE,20260702,365.0,100,AAPL
CBOE,20260702,370.0,100,AAPL
CBOE,20260702,375.0,100,AAPL
CBOE,20260702,380.0,100,AAPL
CBOE,20260702,385.0,100,AAPL
CBOE,20260702,390.0,100,AAPL
CBOE,20260702,395.0,100,AAPL
CBOE,20260702,400.0,100,AAPL
CBOE,20260702,405.0,100,AAPL
CBOE,20260702,410.0,100,AAPL
CBOE,20260702,415.0,100,AAPL
CBOE,20260702,420.0,100,AAPL
CBOE,20260702,425.0,100,AAPL
CBOE,20260702,430.0,100,AAPL
CBOE,20260702,435.0,100,AAPL
CBOE,20260702,440.0,100,AAPL
CBOE,20260702,450.0,100,AAPL
CBOE,20260702,460.0,100,AAPL
CBOE,20260702,470.0,100,AAPL
CBOE,20260702,480.0,100,AAPL
CBOE,20260702,490.0,100,AAPL
CBOE,20260702,500.0,100,AAPL
CBOE,20260702,510.0,100,AAPL
CBOE,20260702,520.0,100,AAPL
CBOE,20260702,530.0,100,AAPL
CBOE,20260702,540.0,100,AAPL
CBOE,20260702,550.0,100,AAPL
CBOE,20260702,560.0,100,AAPL
CBOE,20260702,570.0,100,AAPL
CBOE,20260702,580.0,100,AAPL
CBOE,20260702,590.0,100,AAPL
CBOE,20260702,600.0,100,AAPL
CBOE,20260706,5.0,100,AAPL
CBOE,20260706,10.0,100,AAPL
CBOE,20260706,15.0,100,AAPL
CBOE,20260706,20.0,100,AAPL
CBOE,20260706,25.0,100,AAPL
CBOE,20260706,30.0,100,AAPL
CBOE,20260706,35.0,100,AAPL
CBOE,20260706,40.0,100,AAPL
CBOE,20260706,45.0,100,AAPL
CBOE,20260706,50.0,100,AAPL
CBOE,20260706,55.0,100,AAPL
CBOE,20260706,60.0,100,AAPL
CBOE,20260706,65.0,100,AAPL
CBOE,20260706,70.0,100,AAPL
CBOE,20260706,75.0,100,AAPL
CBOE,20260706,80.0,100,AAPL
CBOE,20260706,85.0,100,AAPL
CBOE,20260706,90.0,100,AAPL
CBOE,20260706,95.0,100,AAPL
CBOE,20260706,100.0,100,AAPL
CBOE,20260706,105.0,100,AAPL
CBOE,20260706,110.0,100,AAPL
CBOE,20260706,115.0,100,AAPL
CBOE,20260706,120.0,100,AAPL
CBOE,20260706,125.0,100,AAPL
CBOE,20260706,130.0,100,AAPL
CBOE,20260706,135.0,100,AAPL
CBOE,20260706,140.0,100,AAPL
CBOE,20260706,145.0,100,AAPL
CBOE,20260706,150.0,100,AAPL
CBOE,20260706,155.0,100,AAPL
CBOE,20260706,160.0,100,AAPL
CBOE,20260706,165.0,100,AAPL
CBOE,20260706,170.0,100,AAPL
CBOE,20260706,175.0,100,AAPL
CBOE,20260706,180.0,100,AAPL
CBOE,20260706,185.0,100,AAPL
CBOE,20260706,190.0,100,AAPL
CBOE,20260706,195.0,100,AAPL
CBOE,20260706,200.0,100,AAPL
CBOE,20260706,205.0,100,AAPL
CBOE,20260706,210.0,100,AAPL
CBOE,20260706,215.0,100,AAPL
CBOE,20260706,220.0,100,AAPL
CBOE,20260706,225.0,100,AAPL
CBOE,20260706,230.0,100,AAPL
CBOE,20260706,235.0,100,AAPL
CBOE,20260706,240.0,100,AAPL
CBOE,20260706,245.0,100,AAPL
CBOE,20260706,250.0,100,AAPL
CBOE,20260706,255.0,100,AAPL
CBOE,20260706,257.5,100,AAPL
CBOE,20260706,260.0,100,AAPL
CBOE,20260706,262.5,100,AAPL
CBOE,20260706,265.0,100,AAPL
CBOE,20260706,267.5,100,AAPL
CBOE,20260706,270.0,100,AAPL
CBOE,20260706,272.5,100,AAPL
CBOE,20260706,275.0,100,AAPL
CBOE,20260706,277.5,100,AAPL
CBOE,20260706,280.0,100,AAPL
CBOE,20260706,282.5,100,AAPL
CBOE,20260706,285.0,100,AAPL
CBOE,20260706,287.5,100,AAPL
CBOE,20260706,290.0,100,AAPL
CBOE,20260706,292.5,100,AAPL
CBOE,20260706,295.0,100,AAPL
CBOE,20260706,297.5,100,AAPL
CBOE,20260706,300.0,100,AAPL
CBOE,20260706,302.5,100,AAPL
CBOE,20260706,305.0,100,AAPL
CBOE,20260706,307.5,100,AAPL
CBOE,20260706,310.0,100,AAPL
CBOE,20260706,312.5,100,AAPL
CBOE,20260706,315.0,100,AAPL
CBOE,20260706,317.5,100,AAPL
CBOE,20260706,320.0,100,AAPL
CBOE,20260706,322.5,100,AAPL
CBOE,20260706,325.0,100,AAPL
CBOE,20260706,327.5,100,AAPL
CBOE,20260706,330.0,100,AAPL
CBOE,20260706,332.5,100,AAPL
CBOE,20260706,335.0,100,AAPL
CBOE,20260706,337.5,100,AAPL
CBOE,20260706,340.0,100,AAPL
CBOE,20260706,345.0,100,AAPL
CBOE,20260706,350.0,100,AAPL
CBOE,20260706,355.0,100,AAPL
CBOE,20260706,360.0,100,AAPL
CBOE,20260706,365.0,100,AAPL
CBOE,20260706,370.0,100,AAPL
CBOE,20260706,375.0,100,AAPL
CBOE,20260706,380.0,100,AAPL
CBOE,20260706,385.0,100,AAPL
CBOE,20260706,390.0,100,AAPL
CBOE,20260706,395.0,100,AAPL
CBOE,20260706,400.0,100,AAPL
CBOE,20260706,405.0,100,AAPL
CBOE,20260706,410.0,100,AAPL
CBOE,20260706,415.0,100,AAPL
CBOE,20260706,420.0,100,AAPL
CBOE,20260706,425.0,100,AAPL
CBOE,20260706,430.0,100,AAPL
CBOE,20260706,435.0,100,AAPL
CBOE,20260706,440.0,100,AAPL
CBOE,20260706,450.0,100,AAPL
CBOE,20260706,460.0,100,AAPL
CBOE,20260706,470.0,100,AAPL
CBOE,20260706,480.0,100,AAPL
CBOE,20260706,490.0,100,AAPL
CBOE,20260706,500.0,100,AAPL
CBOE,20260706,510.0,100,AAPL
CBOE,20260706,520.0,100,AAPL
CBOE,20260706,530.0,100,AAPL
CBOE,20260706,540.0,100,AAPL
CBOE,20260706,550.0,100,AAPL
CBOE,20260706,560.0,100,AAPL
CBOE,20260706,570.0,100,AAPL
CBOE,20260706,580.0,100,AAPL
CBOE,20260706,590.0,100,AAPL
CBOE,20260706,600.0,100,AAPL
CBOE,20260708,5.0,100,AAPL
CBOE,20260708,10.0,100,AAPL
CBOE,20260708,15.0,100,AAPL
CBOE,20260708,20.0,100,AAPL
CBOE,20260708,25.0,100,AAPL
CBOE,20260708,30.0,100,AAPL
CBOE,20260708,35.0,100,AAPL
CBOE,20260708,40.0,100,AAPL
CBOE,20260708,45.0,100,AAPL
CBOE,20260708,50.0,100,AAPL
CBOE,20260708,55.0,100,AAPL
CBOE,20260708,60.0,100,AAPL
CBOE,20260708,65.0,100,AAPL
CBOE,20260708,70.0,100,AAPL
CBOE,20260708,75.0,100,AAPL
CBOE,20260708,80.0,100,AAPL
CBOE,20260708,85.0,100,AAPL
CBOE,20260708,90.0,100,AAPL
CBOE,20260708,95.0,100,AAPL
CBOE,20260708,100.0,100,AAPL
CBOE,20260708,105.0,100,AAPL
CBOE,20260708,110.0,100,AAPL
CBOE,20260708,115.0,100,AAPL
CBOE,20260708,120.0,100,AAPL
CBOE,20260708,125.0,100,AAPL
CBOE,20260708,130.0,100,AAPL
CBOE,20260708,135.0,100,AAPL
CBOE,20260708,140.0,100,AAPL
CBOE,20260708,145.0,100,AAPL
CBOE,20260708,150.0,100,AAPL
CBOE,20260708,155.0,100,AAPL
CBOE,20260708,160.0,100,AAPL
CBOE,20260708,165.0,100,AAPL
CBOE,20260708,170.0,100,AAPL
CBOE,20260708,175.0,100,AAPL
CBOE,20260708,180.0,100,AAPL
CBOE,20260708,185.0,100,AAPL
CBOE,20260708,190.0,100,AAPL
CBOE,20260708,195.0,100,AAPL
CBOE,20260708,200.0,100,AAPL
CBOE,20260708,205.0,100,AAPL
CBOE,20260708,210.0,100,AAPL
CBOE,20260708,215.0,100,AAPL
CBOE,20260708,220.0,100,AAPL
CBOE,20260708,225.0,100,AAPL
CBOE,20260708,230.0,100,AAPL
CBOE,20260708,235.0,100,AAPL
CBOE,20260708,240.0,100,AAPL
CBOE,20260708,245.0,100,AAPL
CBOE,20260708,250.0,100,AAPL
CBOE,20260708,255.0,100,AAPL
CBOE,20260708,257.5,100,AAPL
CBOE,20260708,260.0,100,AAPL
CBOE,20260708,262.5,100,AAPL
CBOE,20260708,265.0,100,AAPL
CBOE,20260708,267.5,100,AAPL
CBOE,20260708,270.0,100,AAPL
CBOE,20260708,272.5,100,AAPL
CBOE,20260708,275.0,100,AAPL
CBOE,20260708,277.5,100,AAPL
CBOE,20260708,280.0,100,AAPL
CBOE,20260708,282.5,100,AAPL
CBOE,20260708,285.0,100,AAPL
CBOE,20260708,287.5,100,AAPL
CBOE,20260708,290.0,100,AAPL
CBOE,20260708,292.5,100,AAPL
CBOE,20260708,295.0,100,AAPL
CBOE,20260708,297.5,100,AAPL
CBOE,20260708,300.0,100,AAPL
CBOE,20260708,302.5,100,AAPL
CBOE,20260708,305.0,100,AAPL
CBOE,20260708,307.5,100,AAPL
CBOE,20260708,310.0,100,AAPL
CBOE,20260708,312.5,100,AAPL
CBOE,20260708,315.0,100,AAPL
CBOE,20260708,317.5,100,AAPL
CBOE,20260708,320.0,100,AAPL
CBOE,20260708,322.5,100,AAPL
CBOE,20260708,325.0,100,AAPL
CBOE,20260708,327.5,100,AAPL
CBOE,20260708,330.0,100,AAPL
CBOE,20260708,332.5,100,AAPL
CBOE,20260708,335.0,100,AAPL
CBOE,20260708,337.5,100,AAPL
CBOE,20260708,340.0,100,AAPL
CBOE,20260708,345.0,100,AAPL
CBOE,20260708,350.0,100,AAPL
CBOE,20260708,355.0,100,AAPL
CBOE,20260708,360.0,100,AAPL
CBOE,20260708,365.0,100,AAPL
CBOE,20260708,370.0,100,AAPL
CBOE,20260708,375.0,100,AAPL
CBOE,20260708,380.0,100,AAPL
CBOE,20260708,385.0,100,AAPL
CBOE,20260708,390.0,100,AAPL
CBOE,20260708,395.0,100,AAPL
CBOE,20260708,400.0,100,AAPL
CBOE,20260708,405.0,100,AAPL
CBOE,20260708,410.0,100,AAPL
CBOE,20260708,415.0,100,AAPL
CBOE,20260708,420.0,100,AAPL
CBOE,20260708,425.0,100,AAPL
CBOE,20260708,430.0,100,AAPL
CBOE,20260708,435.0,100,AAPL
CBOE,20260708,440.0,100,AAPL
CBOE,20260708,450.0,100,AAPL
CBOE,20260708,460.0,100,AAPL
CBOE,20260708,470.0,100,AAPL
CBOE,20260708,480.0,100,AAPL
CBOE,20260708,490.0,100,AAPL
CBOE,20260708,500.0,100,AAPL
CBOE,20260708,510.0,100,AAPL
CBOE,20260708,520.0,100,AAPL
CBOE,20260708,530.0,100,AAPL
CBOE,20260708,540.0,100,AAPL
CBOE,20260708,550.0,100,AAPL
CBOE,20260708,560.0,100,AAPL
CBOE,20260708,570.0,100,AAPL
CBOE,20260708,580.0,100,AAPL
CBOE,20260708,590.0,100,AAPL
CBOE,20260708,600.0,100,AAPL
CBOE,20260710,5.0,100,AAPL
CBOE,20260710,10.0,100,AAPL
CBOE,20260710,15.0,100,AAPL
CBOE,20260710,20.0,100,AAPL
CBOE,20260710,25.0,100,AAPL
CBOE,20260710,30.0,100,AAPL
CBOE,20260710,35.0,100,AAPL
CBOE,20260710,40.0,100,AAPL
CBOE,20260710,45.0,100,AAPL
CBOE,20260710,50.0,100,AAPL
CBOE,20260710,55.0,100,AAPL
CBOE,20260710,60.0,100,AAPL
CBOE,20260710,65.0,100,AAPL
CBOE,20260710,70.0,100,AAPL
CBOE,20260710,75.0,100,AAPL
CBOE,20260710,80.0,100,AAPL
CBOE,20260710,85.0,100,AAPL
CBOE,20260710,90.0,100,AAPL
CBOE,20260710,95.0,100,AAPL
CBOE,20260710,100.0,100,AAPL
CBOE,20260710,105.0,100,AAPL
CBOE,20260710,110.0,100,AAPL
CBOE,20260710,115.0,100,AAPL
CBOE,20260710,120.0,100,AAPL
CBOE,20260710,125.0,100,AAPL
CBOE,20260710,130.0,100,AAPL
CBOE,20260710,135.0,100,AAPL
CBOE,20260710,140.0,100,AAPL
CBOE,20260710,145.0,100,AAPL
CBOE,20260710,150.0,100,AAPL
CBOE,20260710,155.0,100,AAPL
CBOE,20260710,160.0,100,AAPL
CBOE,20260710,165.0,100,AAPL
CBOE,20260710,170.0,100,AAPL
CBOE,20260710,175.0,100,AAPL
CBOE,20260710,180.0,100,AAPL
CBOE,20260710,185.0,100,AAPL
CBOE,20260710,190.0,100,AAPL
CBOE,20260710,195.0,100,AAPL
CBOE,20260710,200.0,100,AAPL
CBOE,20260710,205.0,100,AAPL
CBOE,20260710,210.0,100,AAPL
CBOE,20260710,215.0,100,AAPL
CBOE,20260710,220.0,100,AAPL
CBOE,20260710,225.0,100,AAPL
CBOE,20260710,230.0,100,AAPL
CBOE,20260710,235.0,100,AAPL
CBOE,20260710,240.0,100,AAPL
CBOE,20260710,245.0,100,AAPL
CBOE,20260710,250.0,100,AAPL
CBOE,20260710,255.0,100,AAPL
CBOE,20260710,257.5,100,AAPL
CBOE,20260710,260.0,100,AAPL
CBOE,20260710,262.5,100,AAPL
CBOE,20260710,265.0,100,AAPL
CBOE,20260710,267.5,100,AAPL
CBOE,20260710,270.0,100,AAPL
CBOE,20260710,272.5,100,AAPL
CBOE,20260710,275.0,100,AAPL
CBOE,20260710,277.5,100,AAPL
CBOE,20260710,280.0,100,AAPL
CBOE,20260710,282.5,100,AAPL
CBOE,20260710,285.0,100,AAPL
CBOE,20260710,287.5,100,AAPL
CBOE,20260710,290.0,100,AAPL
CBOE,20260710,292.5,100,AAPL
CBOE,20260710,295.0,100,AAPL
CBOE,20260710,297.5,100,AAPL
CBOE,20260710,300.0,100,AAPL
CBOE,20260710,302.5,100,AAPL
CBOE,20260710,305.0,100,AAPL
CBOE,20260710,307.5,100,AAPL
CBOE,20260710,310.0,100,AAPL
CBOE,20260710,312.5,100,AAPL
CBOE,20260710,315.0,100,AAPL
CBOE,20260710,317.5,100,AAPL
CBOE,20260710,320.0,100,AAPL
CBOE,20260710,322.5,100,AAPL
CBOE,20260710,325.0,100,AAPL
CBOE,20260710,327.5,100,AAPL
CBOE,20260710,330.0,100,AAPL
CBOE,20260710,332.5,100,AAPL
CBOE,20260710,335.0,100,AAPL
CBOE,20260710,337.5,100,AAPL
CBOE,20260710,340.0,100,AAPL
CBOE,20260710,345.0,100,AAPL
CBOE,20260710,350.0,100,AAPL
CBOE,20260710,355.0,100,AAPL
CBOE,20260710,360.0,100,AAPL
CBOE,20260710,365.0,100,AAPL
CBOE,20260710,370.0,100,AAPL
CBOE,20260710,375.0,100,AAPL
