date,open,high,low,close,volume
2016-07-29,144.04,144.69,143.48,144.27,2822322.0
2016-08-05,144.49,145.65,142.91,145.65,8742230.0
2016-08-12,145.29,147.98,144.23,147.72,11711675.0
2016-08-19,147.7,149.36,147.0,148.75,8879608.0
2016-08-26,148.51,149.24,147.22,147.91,8077168.0
2016-09-02,147.93,151.05,147.93,150.72,10860414.0
2016-09-09,150.54,150.98,146.56,146.62,9220263.0
2016-09-16,146.37,149.39,144.68,145.01,16953214.0
2016-09-23,145.34,147.09,144.76,145.0,10631698.0
2016-09-30,144.52,145.52,143.36,144.47,11409711.0
2016-10-07,144.27,144.94,142.8,144.52,10874721.0
2016-10-14,145.05,145.68,141.92,144.18,10265626.0
2016-10-21,144.5,145.71,142.8,143.6,9231377.0
2016-10-28,144.09,145.29,142.9,144.0,9781402.0
2016-11-04,144.3,144.86,142.34,142.95,11549834.0
2016-11-11,144.71,157.28,144.3,156.92,23300632.0
2016-11-18,157.48,158.64,156.02,157.75,16525490.0
2016-11-25,158.0,159.09,157.28,158.18,7494992.0
2016-12-02,157.86,160.24,156.82,159.39,14021025.0
2016-12-09,160.25,165.96,159.27,164.86,16196119.0
2016-12-16,164.65,167.25,164.33,164.76,18253183.0
2016-12-23,165.23,166.67,164.48,165.32,9056492.0
2016-12-30,165.51,165.82,162.62,162.98,7339706.0
2017-01-06,164.34,164.71,162.18,163.41,9132839.0
2017-01-13,163.04,163.25,160.33,161.9,10888745.0
2017-01-20,161.96,162.0,159.11,160.21,10768109.0
2017-01-27,160.19,165.3,158.61,164.4,12350067.0
2017-02-03,164.06,165.2,162.27,163.94,11085077.0
2017-02-10,163.8,164.68,162.15,164.01,8525469.0
2017-02-17,164.71,168.7,164.44,168.57,12352482.0
2017-02-24,168.92,170.28,168.32,170.22,10465865.0
2017-03-03,170.9,177.86,170.32,175.68,17876573.0
2017-03-10,175.44,176.14,174.45,174.98,11519488.0
2017-03-17,175.29,175.6,172.32,172.82,13519426.0
2017-03-24,172.3,172.87,168.02,168.66,13298928.0
2017-03-31,166.89,168.62,165.8,166.68,14640143.0
2017-04-07,166.72,168.23,165.02,166.17,12359017.0
2017-04-14,166.2,167.0,162.87,162.9,10214390.0
2017-04-21,163.61,165.24,162.28,163.41,13298403.0
2017-04-28,165.7,168.95,164.4,165.21,14071306.0
2017-05-05,165.8,168.04,165.16,166.55,11619837.0
2017-05-12,166.5,166.6,162.39,163.32,13699650.0
2017-05-19,163.81,164.29,160.93,163.24,13046969.0
2017-05-26,164.8,165.9,163.94,165.69,11089806.0
2017-06-02,165.79,166.92,164.1,166.29,10378107.0
2017-06-09,166.29,170.14,165.87,170.0,11861285.0
2017-06-16,169.43,171.82,169.26,170.48,14086951.0
2017-06-23,171.39,171.95,166.64,167.22,9010307.0
2017-06-30,167.8,171.37,166.78,169.37,11174506.0
2017-07-07,170.4,172.7,169.9,171.14,7618994.0
2017-07-14,170.61,171.31,168.0,169.47,11288161.0
2017-07-21,169.44,171.87,168.95,171.34,8226780.0
2017-07-28,171.5,174.34,171.07,174.0,9197125.0
2017-08-04,174.5,179.99,174.2,179.92,10108399.0
