date,open,high,low,close,volume,wap,count
2019-06-04 13:30:00+00:00,199.0,200.3,198.79,199.03,903518.0,199.542,6454.0
2019-06-04 16:00:00+00:00,199.03,200.13,198.89,199.65,1446658.0,199.547,10877.0
2019-06-05 13:30:00+00:00,200.08,200.3,199.25,199.84,1152831.0,199.802,8426.0
2019-06-05 16:00:00+00:00,199.84,200.56,199.75,200.16,1939180.0,200.078,13111.0
2019-06-06 13:30:00+00:00,200.12,202.65,200.03,202.01,1767828.0,201.766,8409.0
2019-06-06 16:00:00+00:00,202.02,203.38,201.9,203.08,1868762.0,202.656,12833.0
2019-06-07 13:30:00+00:00,203.5,206.39,203.5,205.58,1202059.0,204.884,7590.0
2019-06-07 16:00:00+00:00,205.56,206.34,205.28,205.51,1306803.0,205.766,9784.0
2019-06-10 13:30:00+00:00,206.1,206.1,202.38,202.4,970721.0,203.701,6621.0
2019-06-10 16:00:00+00:00,202.39,202.45,199.74,201.28,2410134.0,200.842,14101.0
2019-06-11 13:30:00+00:00,202.3,202.86,201.39,202.71,737667.0,202.226,5405.0
2019-06-11 16:00:00+00:00,202.72,203.65,202.23,203.26,1001121.0,202.965,7565.0
2019-06-12 13:30:00+00:00,204.49,205.41,203.7,205.21,776789.0,204.69,4050.0
2019-06-12 16:00:00+00:00,205.25,205.49,204.76,204.99,927021.0,205.078,6727.0
2019-06-13 13:30:00+00:00,205.2,205.4,203.67,204.49,630779.0,204.421,4250.0
2019-06-13 16:00:00+00:00,204.51,204.94,203.65,204.49,804090.0,204.238,6421.0
2019-06-14 13:30:00+00:00,204.0,205.51,203.78,204.73,845456.0,204.788,5213.0
2019-06-14 16:00:00+00:00,204.65,205.81,204.48,205.29,1028497.0,205.358,7517.0
2019-06-17 13:30:00+00:00,205.75,205.75,203.84,204.05,623935.0,204.619,3958.0
2019-06-17 16:00:00+00:00,204.02,204.17,203.09,203.8,1032134.0,203.599,7950.0
2019-06-18 13:30:00+00:00,205.0,205.4,204.0,205.01,616658.0,204.688,4241.0
