date,open,high,low,close,volume
2026-05-11 09:30:00-04:00,130.9499969482422,132.75,127.34600067138672,129.86000061035156,43993565
2026-05-11 09:45:00-04:00,129.8699951171875,130.02000427246094,126.1999969482422,126.4529037475586,11115987
2026-05-11 10:00:00-04:00,126.5,128.67999267578125,126.36000061035156,128.50999450683594,7370011
2026-05-11 10:15:00-04:00,128.50999450683594,129.13999938964844,124.12000274658205,124.19000244140624,9632552
2026-05-11 10:30:00-04:00,124.14320373535156,127.0999984741211,123.91999816894533,126.2300033569336,8448064
2026-05-11 10:45:00-04:00,126.20999908447266,127.06999969482422,125.86000061035156,126.02999877929688,4661932
2026-05-11 11:00:00-04:00,126.02999877929688,128.3000030517578,126.0,127.11499786376952,5267496
2026-05-11 11:15:00-04:00,127.19000244140624,127.87999725341795,126.73999786376952,126.95989990234376,4543637
2026-05-11 11:30:00-04:00,126.94000244140624,127.05999755859376,126.0500030517578,126.16500091552734,3094410
2026-05-11 11:45:00-04:00,126.16500091552734,127.2699966430664,126.0199966430664,127.09500122070312,3223484
2026-05-11 12:00:00-04:00,127.11979675292967,128.67999267578125,127.0500030517578,128.02000427246094,4979616
2026-05-11 12:15:00-04:00,128.01499938964844,128.17999267578125,126.87999725341795,126.95500183105467,3232641
2026-05-11 12:30:00-04:00,126.95500183105467,127.17980194091795,126.01000213623048,126.74500274658205,3775485
2026-05-11 12:45:00-04:00,126.7480010986328,127.11100006103516,125.88999938964844,126.16500091552734,3563644
2026-05-11 13:00:00-04:00,126.16500091552734,126.61990356445312,125.68000030517578,125.79989624023438,3176722
2026-05-11 13:15:00-04:00,125.8000030517578,126.33000183105467,125.37999725341795,126.13999938964844,3265437
2026-05-11 13:30:00-04:00,126.09010314941406,127.38999938964844,125.62000274658205,126.9800033569336,3628852
2026-05-11 13:45:00-04:00,127.0,127.62999725341795,126.66000366210938,126.79000091552734,2621429
2026-05-11 14:00:00-04:00,126.77999877929688,127.6500015258789,126.62999725341795,127.63500213623048,2208454
2026-05-11 14:15:00-04:00,127.62999725341795,129.0800018310547,127.62999725341795,128.63999938964844,3723677
2026-05-11 14:30:00-04:00,128.66000366210938,128.8000030517578,128.0399932861328,128.05999755859375,2969225
2026-05-11 14:45:00-04:00,128.05999755859375,128.47979736328125,127.30999755859376,127.53500366210938,2651260
2026-05-11 15:00:00-04:00,127.51000213623048,128.35000610351562,127.4499969482422,127.93000030517578,2472115
2026-05-11 15:15:00-04:00,127.91000366210938,128.30499267578125,126.4000015258789,126.53569793701172,3243559
2026-05-11 15:30:00-04:00,126.52149963378906,129.16000366210938,126.33000183105467,128.72000122070312,5373793
2026-05-11 15:45:00-04:00,128.75,130.0,128.2100067138672,129.4199981689453,8823979
2026-05-12 09:30:00-04:00,124.36000061035156,127.79000091552734,122.91999816894533,126.7699966430664,21575283
2026-05-12 09:45:00-04:00,126.8499984741211,127.0,123.29000091552734,123.4999008178711,7821445
2026-05-12 10:00:00-04:00,123.5,124.62999725341795,122.9800033569336,123.47000122070312,7598149
2026-05-12 10:15:00-04:00,123.47000122070312,124.4800033569336,120.9000015258789,121.01000213623048,8879831
2026-05-12 10:30:00-04:00,121.01000213623048,121.29000091552734,118.81999969482422,120.26000213623048,14117450
2026-05-12 10:45:00-04:00,120.29000091552734,120.62999725341795,118.5,118.79000091552734,7960914
2026-05-12 11:00:00-04:00,118.79180145263672,119.06990051269533,117.5,117.62000274658205,8249942
2026-05-12 11:15:00-04:00,117.58999633789062,118.29000091552734,116.0,116.0998992919922,9343448
2026-05-12 11:30:00-04:00,116.0625,118.18000030517578,116.04499816894533,117.11000061035156,6593088
2026-05-12 11:45:00-04:00,117.1166000366211,118.2499008178711,116.55999755859376,116.66000366210938,4554410
2026-05-12 12:00:00-04:00,117.0,118.43000030517578,116.94499969482422,118.39320373535156,2213041
2026-05-12 12:15:00-04:00,118.4000015258789,118.41999816894533,116.6999969482422,117.08000183105467,106729026
2026-05-12 12:30:00-04:00,117.0749969482422,117.44000244140624,115.13999938964844,115.47000122070312,5029608
