date,open,high,low,close,volume,average,barCount
2024-07-30,4.277,4.277,4.277,4.277,0.0,4.277,0
2024-07-31,4.363,4.363,4.363,4.363,0.0,4.363,0
2024-08-01,4.284,4.284,4.284,4.284,0.0,4.284,0
2024-08-02,4.3025,4.3025,4.3025,4.3025,0.0,4.3025,0
2024-08-05,4.195,4.195,4.195,4.195,0.0,4.195,0
2024-08-06,4.22,4.22,4.22,4.22,0.0,4.22,0
2024-08-07,4.171,4.171,4.171,4.171,0.0,4.171,0
2024-08-08,4.1705,4.1705,4.1705,4.1705,0.0,4.1705,0
2024-08-09,4.1975,4.1975,4.1975,4.1975,0.0,4.1975,0
2024-08-12,4.2675,4.2675,4.2675,4.2675,0.0,4.2675,0
2024-08-13,4.248,4.248,4.248,4.248,0.0,4.248,0
2024-08-14,4.236,4.236,4.236,4.236,0.0,4.236,0
2024-08-15,4.318,4.318,4.318,4.318,0.0,4.318,0
2024-08-16,4.336,4.336,4.336,4.336,0.0,4.336,0
2024-08-19,4.371,4.371,4.371,4.371,0.0,4.371,0
2024-08-20,4.351,4.351,4.351,4.351,0.0,4.351,0
2024-08-21,4.366,4.366,4.366,4.366,0.0,4.366,0
2024-08-22,4.336,4.336,4.336,4.336,0.0,4.336,0
2024-08-23,4.3885,4.3885,4.3885,4.3885,0.0,4.3885,0
2024-08-26,4.43,4.43,4.43,4.43,0.0,4.43,0
2024-08-27,4.4555,4.4555,4.4555,4.4555,0.0,4.4555,0
2024-08-28,4.3825,4.3825,4.3825,4.3825,0.0,4.3825,0
2024-08-29,4.392,4.392,4.392,4.392,0.0,4.392,0
2024-08-30,4.3795,4.3795,4.3795,4.3795,0.0,4.3795,0
2024-09-03,4.2535,4.2535,4.2535,4.2535,0.0,4.2535,0
2024-09-04,4.244,4.244,4.244,4.244,0.0,4.244,0
2024-09-05,4.305,4.305,4.305,4.305,0.0,4.305,0
2024-09-06,4.2545,4.2545,4.2545,4.2545,0.0,4.2545,0
2024-09-09,4.3235,4.3235,4.3235,4.3235,0.0,4.3235,0
2024-09-10,4.273,4.273,4.273,4.273,0.0,4.273,0
2024-09-11,4.3125,4.3125,4.3125,4.3125,0.0,4.3125,0
2024-09-12,4.3605,4.3605,4.3605,4.3605,0.0,4.3605,0
2024-09-13,4.391,4.391,4.391,4.391,0.0,4.391,0
2024-09-16,4.433,4.433,4.433,4.433,0.0,4.433,0
2024-09-17,4.4395,4.4395,4.4395,4.4395,0.0,4.4395,0
2024-09-18,4.4545,4.4545,4.4545,4.4545,0.0,4.4545,0
2024-09-19,4.4995,4.4995,4.4995,4.4995,0.0,4.4995,0
2024-09-20,4.4995,4.4995,4.4995,4.4995,0.0,4.4995,0
2024-09-23,4.5065,4.5065,4.5065,4.5065,0.0,4.5065,0
2024-09-24,4.633,4.633,4.633,4.633,0.0,4.633,0
2024-09-25,4.6355,4.6355,4.6355,4.6355,0.0,4.6355,0
2024-09-26,4.6635,4.6635,4.6635,4.6635,0.0,4.6635,0
2024-09-27,4.646,4.646,4.646,4.646,0.0,4.646,0
2024-09-30,4.579,4.579,4.579,4.579,0.0,4.579,0
2024-10-01,4.642,4.642,4.642,4.642,0.0,4.642,0
2024-10-02,4.7025,4.7025,4.7025,4.7025,0.0,4.7025,0
2024-10-03,4.6235,4.6235,4.6235,4.6235,0.0,4.6235,0
2024-10-04,4.663,4.663,4.663,4.663,0.0,4.663,0
2024-10-07,4.6625,4.6625,4.6625,4.6625,0.0,4.6625,0
2024-10-08,4.572,4.572,4.572,4.572,0.0,4.572,0
2024-10-09,4.51,4.51,4.51,4.51,0.0,4.51,0
2024-10-10,4.533,4.533,4.533,4.533,0.0,4.533,0
2024-10-11,4.5925,4.5925,4.5925,4.5925,0.0,4.5925,0
2024-10-14,4.5335,4.5335,4.5335,4.5335,0.0,4.5335,0
2024-10-15,4.532,4.532,4.532,4.532,0.0,4.532,0
2024-10-16,4.5535,4.5535,4.5535,4.5535,0.0,4.5535,0
2024-10-17,4.5325,4.5325,4.5325,4.5325,0.0,4.5325,0
2024-10-18,4.593,4.593,4.593,4.593,0.0,4.593,0
2024-10-21,4.571,4.571,4.571,4.571,0.0,4.571,0
2024-10-22,4.591,4.591,4.591,4.591,0.0,4.591,0
