date,open,high,low,close,volume,average,barCount
2026-06-22,9098.75,9098.75,9098.75,9098.75,0.0,9098.75,0
2026-06-23,8966.75,8966.75,8966.75,8966.75,0.0,8966.75,0
2026-06-24,8925.25,8925.25,8925.25,8925.25,0.0,8925.25,0
2026-06-25,8913.0,8913.0,8913.0,8913.0,0.0,8913.0,0
2026-06-26,8865.25,8865.25,8865.25,8865.25,0.0,8865.25,0
2026-06-29,8971.0,8971.0,8971.0,8971.0,0.0,8971.0,0
2026-06-30,9061.0,9061.0,9061.0,9061.0,0.0,9061.0,0
2026-07-01,9054.75,9054.75,9054.75,9054.75,0.0,9054.75,0
2026-07-02,9040.75,9040.75,9040.75,9040.75,0.0,9040.75,0
2026-07-06,9099.25,9099.25,9099.25,9099.25,0.0,9099.25,0
2026-07-07,9085.75,9085.75,9085.75,9085.75,0.0,9085.75,0
2026-07-08,9075.5,9075.5,9075.5,9075.5,0.0,9075.5,0
2026-07-09,9130.75,9130.75,9130.75,9130.75,0.0,9130.75,0
2026-07-10,9184.0,9184.0,9184.0,9184.0,0.0,9184.0,0
2026-07-13,9139.25,9139.25,9139.25,9139.25,0.0,9139.25,0
2026-07-14,9142.5,9142.5,9142.5,9142.5,0.0,9142.5,0
2026-07-15,9163.25,9163.25,9163.25,9163.25,0.0,9163.25,0
2026-07-16,9137.5,9137.5,9137.5,9137.5,0.0,9137.5,0
2026-07-17,9025.25,9025.25,9025.25,9025.25,0.0,9025.25,0
2026-07-20,9018.25,9018.25,9018.25,9018.25,0.0,9018.25,0
2026-07-21,9119.75,9119.75,9119.75,9119.75,0.0,9119.75,0
2026-07-22,9128.75,9128.75,9128.75,9128.75,0.0,9128.75,0
2026-07-23,9027.75,9027.75,9027.75,9027.75,0.0,9027.75,0
2026-07-24,9020.25,9020.25,9020.25,9020.25,0.0,9020.25,0
2026-07-27,9008.25,9008.25,9008.25,9008.25,0.0,9008.25,0
2026-07-28,9013.75,9013.75,9013.75,9013.75,0.0,9013.75,0
2026-07-29,8887.75,8887.75,8887.75,8887.75,0.0,8887.75,0
2026-07-30,9030.0,9030.0,9030.0,9030.0,0.0,9030.0,0
