date,open,high,low,close,volume,average,barCount
2024-07-30,5901.0,5901.0,5901.0,5901.0,0.0,5901.0,0
2024-07-31,5989.0,5989.0,5989.0,5989.0,0.0,5989.0,0
2024-08-01,5877.0,5877.0,5877.0,5877.0,0.0,5877.0,0
2024-08-02,5743.75,5743.75,5743.75,5743.75,0.0,5743.75,0
2024-08-05,5579.5,5579.5,5579.5,5579.5,0.0,5579.5,0
2024-08-06,5634.5,5634.5,5634.5,5634.5,0.0,5634.5,0
2024-08-07,5595.25,5595.25,5595.25,5595.25,0.0,5595.25,0
2024-08-08,5714.75,5714.75,5714.75,5714.75,0.0,5714.75,0
2024-08-09,5737.75,5737.75,5737.75,5737.75,0.0,5737.75,0
2024-08-12,5738.0,5738.0,5738.0,5738.0,0.0,5738.0,0
2024-08-13,5827.0,5827.0,5827.0,5827.0,0.0,5827.0,0
2024-08-14,5846.25,5846.25,5846.25,5846.25,0.0,5846.25,0
2024-08-15,5957.25,5957.25,5957.25,5957.25,0.0,5957.25,0
2024-08-16,5972.25,5972.25,5972.25,5972.25,0.0,5972.25,0
2024-08-19,6028.25,6028.25,6028.25,6028.25,0.0,6028.25,0
2024-08-20,6008.5,6008.5,6008.5,6008.5,0.0,6008.5,0
2024-08-21,6024.0,6024.0,6024.0,6024.0,0.0,6024.0,0
2024-08-22,5975.5,5975.5,5975.5,5975.5,0.0,5975.5,0
2024-08-23,6034.0,6034.0,6034.0,6034.0,0.0,6034.0,0
2024-08-26,6023.5,6023.5,6023.5,6023.5,0.0,6023.5,0
2024-08-27,6031.5,6031.5,6031.5,6031.5,0.0,6031.5,0
2024-08-28,5996.5,5996.5,5996.5,5996.5,0.0,5996.5,0
2024-08-29,5996.5,5996.5,5996.5,5996.5,0.0,5996.5,0
2024-08-30,6049.5,6049.5,6049.5,6049.5,0.0,6049.5,0
2024-09-03,5926.75,5926.75,5926.75,5926.75,0.0,5926.75,0
2024-09-04,5899.0,5899.0,5899.0,5899.0,0.0,5899.0,0
2024-09-05,5872.0,5872.0,5872.0,5872.0,0.0,5872.0,0
2024-09-06,5764.75,5764.75,5764.75,5764.75,0.0,5764.75,0
2024-09-09,5825.75,5825.75,5825.75,5825.75,0.0,5825.75,0
2024-09-10,5850.25,5850.25,5850.25,5850.25,0.0,5850.25,0
2024-09-11,5913.25,5913.25,5913.25,5913.25,0.0,5913.25,0
2024-09-12,5964.5,5964.5,5964.5,5964.5,0.0,5964.5,0
2024-09-13,5987.0,5987.0,5987.0,5987.0,0.0,5987.0,0
2024-09-16,5995.0,5995.0,5995.0,5995.0,0.0,5995.0,0
2024-09-17,5996.5,5996.5,5996.5,5996.5,0.0,5996.5,0
2024-09-18,5979.0,5979.0,5979.0,5979.0,0.0,5979.0,0
2024-09-19,6085.0,6085.0,6085.0,6085.0,0.0,6085.0,0
2024-09-20,6072.75,6072.75,6072.75,6072.75,0.0,6072.75,0
2024-09-23,6087.5,6087.5,6087.5,6087.5,0.0,6087.5,0
2024-09-24,6102.5,6102.5,6102.5,6102.5,0.0,6102.5,0
2024-09-25,6093.0,6093.0,6093.0,6093.0,0.0,6093.0,0
2024-09-26,6129.0,6129.0,6129.0,6129.0,0.0,6129.0,0
2024-09-27,6110.0,6110.0,6110.0,6110.0,0.0,6110.0,0
2024-09-30,6139.5,6139.5,6139.5,6139.5,0.0,6139.5,0
2024-10-01,6084.0,6084.0,6084.0,6084.0,0.0,6084.0,0
2024-10-02,6084.75,6084.75,6084.75,6084.75,0.0,6084.75,0
2024-10-03,6075.75,6075.75,6075.75,6075.75,0.0,6075.75,0
2024-10-04,6167.5,6167.5,6167.5,6167.5,0.0,6167.5,0
2024-10-07,6113.25,6113.25,6113.25,6113.25,0.0,6113.25,0
2024-10-08,6169.75,6169.75,6169.75,6169.75,0.0,6169.75,0
2024-10-09,6225.5,6225.5,6225.5,6225.5,0.0,6225.5,0
2024-10-10,6209.0,6209.0,6209.0,6209.0,0.0,6209.0,0
2024-10-11,6240.0,6240.0,6240.0,6240.0,0.0,6240.0,0
2024-10-14,6295.25,6295.25,6295.25,6295.25,0.0,6295.25,0
2024-10-15,6244.5,6244.5,6244.5,6244.5,0.0,6244.5,0
2024-10-16,6268.5,6268.5,6268.5,6268.5,0.0,6268.5,0
2024-10-17,6271.0,6271.0,6271.0,6271.0,0.0,6271.0,0
2024-10-18,6290.0,6290.0,6290.0,6290.0,0.0,6290.0,0
2024-10-21,6289.5,6289.5,6289.5,6289.5,0.0,6289.5,0
2024-10-22,6285.75,6285.75,6285.75,6285.75,0.0,6285.75,0
2024-10-23,6234.25,6234.25,6234.25,6234.25,0.0,6234.25,0
2024-10-24,6245.5,6245.5,6245.5,6245.5,0.0,6245.5,0
2024-10-25,6252.5,6252.5,6252.5,6252.5,0.0,6252.5,0
2024-10-28,6270.0,6270.0,6270.0,6270.0,0.0,6270.0,0
2024-10-29,6279.5,6279.5,6279.5,6279.5,0.0,6279.5,0
2024-10-30,6270.5,6270.5,6270.5,6270.5,0.0,6270.5,0
2024-10-31,6154.0,6154.0,6154.0,6154.0,0.0,6154.0,0
2024-11-01,6168.5,6168.5,6168.5,6168.5,0.0,6168.5,0
2024-11-04,6153.5,6153.5,6153.5,6153.5,0.0,6153.5,0
2024-11-05,6223.5,6223.5,6223.5,6223.5,0.0,6223.5,0
2024-11-06,6390.0,6390.0,6390.0,6390.0,0.0,6390.0,0
2024-11-07,6446.5,6446.5,6446.5,6446.5,0.0,6446.5,0
2024-11-08,6479.5,6479.5,6479.5,6479.5,0.0,6479.5,0
2024-11-11,6497.75,6497.75,6497.75,6497.75,0.0,6497.75,0
2024-11-12,6485.25,6485.25,6485.25,6485.25,0.0,6485.25,0
2024-11-13,6488.25,6488.25,6488.25,6488.25,0.0,6488.25,0
2024-11-14,6453.25,6453.25,6453.25,6453.25,0.0,6453.25,0
2024-11-15,6371.25,6371.25,6371.25,6371.25,0.0,6371.25,0
2024-11-18,6379.5,6379.5,6379.5,6379.5,0.0,6379.5,0
2024-11-19,6387.25,6387.25,6387.25,6387.25,0.0,6387.25,0
2024-11-20,6390.5,6390.5,6390.5,6390.5,0.0,6390.5,0
2024-11-21,6429.0,6429.0,6429.0,6429.0,0.0,6429.0,0
2024-11-22,6459.0,6459.0,6459.0,6459.0,0.0,6459.0,0
2024-11-25,6473.25,6473.25,6473.25,6473.25,0.0,6473.25,0
2024-11-26,6504.75,6504.75,6504.75,6504.75,0.0,6504.75,0
2024-11-27,6481.0,6481.0,6481.0,6481.0,0.0,6481.0,0
2024-11-29,6518.25,6518.25,6518.25,6518.25,0.0,6518.25,0
2024-12-02,6529.0,6529.0,6529.0,6529.0,0.0,6529.0,0
2024-12-03,6531.75,6531.75,6531.75,6531.75,0.0,6531.75,0
2024-12-04,6567.25,6567.25,6567.25,6567.25,0.0,6567.25,0
2024-12-05,6557.25,6557.25,6557.25,6557.25,0.0,6557.25,0
2024-12-06,6566.5,6566.5,6566.5,6566.5,0.0,6566.5,0
2024-12-09,6532.75,6532.75,6532.75,6532.75,0.0,6532.75,0
2024-12-10,6504.75,6504.75,6504.75,6504.75,0.0,6504.75,0
2024-12-11,6551.0,6551.0,6551.0,6551.0,0.0,6551.0,0
2024-12-12,6523.5,6523.5,6523.5,6523.5,0.0,6523.5,0
2024-12-13,6526.0,6526.0,6526.0,6526.0,0.0,6526.0,0
2024-12-16,6559.75,6559.75,6559.75,6559.75,0.0,6559.75,0
2024-12-17,6536.25,6536.25,6536.25,6536.25,0.0,6536.25,0
2024-12-23,6439.5,6439.5,6439.5,6439.5,0.0,6439.5,0
2024-12-24,6506.5,6506.5,6506.5,6506.5,0.0,6506.5,0
2024-12-26,6503.5,6503.5,6503.5,6503.5,0.0,6503.5,0
2024-12-27,6427.25,6427.25,6427.25,6427.25,0.0,6427.25,0
2024-12-30,6347.75,6347.75,6347.75,6347.75,0.0,6347.75,0
2024-12-31,6320.5,6320.5,6320.5,6320.5,0.0,6320.5,0
2025-01-02,6296.5,6296.5,6296.5,6296.5,0.0,6296.5,0
2025-01-03,6379.5,6379.5,6379.5,6379.5,0.0,6379.5,0
2025-01-06,6411.0,6411.0,6411.0,6411.0,0.0,6411.0,0
2025-01-07,6340.5,6340.5,6340.5,6340.5,0.0,6340.5,0
2025-01-08,6344.5,6344.5,6344.5,6344.5,0.0,6344.5,0
2025-01-10,6256.25,6256.25,6256.25,6256.25,0.0,6256.25,0
2025-01-13,6264.75,6264.75,6264.75,6264.75,0.0,6264.75,0
2025-01-14,6272.0,6272.0,6272.0,6272.0,0.0,6272.0,0
2025-01-15,6378.0,6378.0,6378.0,6378.0,0.0,6378.0,0
2025-01-16,6359.5,6359.5,6359.5,6359.5,0.0,6359.5,0
2025-01-17,6425.5,6425.5,6425.5,6425.5,0.0,6425.5,0
2025-01-21,6476.75,6476.75,6476.75,6476.75,0.0,6476.75,0
2025-01-22,6530.25,6530.25,6530.25,6530.25,0.0,6530.25,0
2025-01-23,6562.0,6562.0,6562.0,6562.0,0.0,6562.0,0
2025-01-24,6543.0,6543.0,6543.0,6543.0,0.0,6543.0,0
2025-01-27,6445.75,6445.75,6445.75,6445.75,0.0,6445.75,0
2025-01-28,6493.0,6493.0,6493.0,6493.0,0.0,6493.0,0
2025-01-29,6454.25,6454.25,6454.25,6454.25,0.0,6454.25,0
2025-01-30,6481.75,6481.75,6481.75,6481.75,0.0,6481.75,0
2025-01-31,6462.0,6462.0,6462.0,6462.0,0.0,6462.0,0
2025-02-03,6416.0,6416.0,6416.0,6416.0,0.0,6416.0,0
2025-02-04,6447.0,6447.0,6447.0,6447.0,0.0,6447.0,0
2025-02-05,6471.25,6471.25,6471.25,6471.25,0.0,6471.25,0
2025-02-06,6497.0,6497.0,6497.0,6497.0,0.0,6497.0,0
2025-02-07,6445.5,6445.5,6445.5,6445.5,0.0,6445.5,0
2025-02-10,6479.75,6479.75,6479.75,6479.75,0.0,6479.75,0
2025-02-11,6486.0,6486.0,6486.0,6486.0,0.0,6486.0,0
2025-02-12,6482.25,6482.25,6482.25,6482.25,0.0,6482.25,0
2025-02-13,6538.0,6538.0,6538.0,6538.0,0.0,6538.0,0
2025-02-14,6529.25,6529.25,6529.25,6529.25,0.0,6529.25,0
2025-02-18,6549.75,6549.75,6549.75,6549.75,0.0,6549.75,0
2025-02-19,6571.75,6571.75,6571.75,6571.75,0.0,6571.75,0
2025-02-20,6534.75,6534.75,6534.75,6534.75,0.0,6534.75,0
2025-02-21,6416.75,6416.75,6416.75,6416.75,0.0,6416.75,0
2025-02-24,6379.0,6379.0,6379.0,6379.0,0.0,6379.0,0
2025-02-25,6338.25,6338.25,6338.25,6338.25,0.0,6338.25,0
2025-02-26,6334.0,6334.0,6334.0,6334.0,0.0,6334.0,0
2025-02-27,6232.75,6232.75,6232.75,6232.75,0.0,6232.75,0
2025-02-28,6313.25,6313.25,6313.25,6313.25,0.0,6313.25,0
2025-03-03,6204.0,6204.0,6204.0,6204.0,0.0,6204.0,0
2025-03-04,6127.25,6127.25,6127.25,6127.25,0.0,6127.25,0
2025-03-05,6194.5,6194.5,6194.5,6194.5,0.0,6194.5,0
2025-03-06,6083.25,6083.25,6083.25,6083.25,0.0,6083.25,0
2025-03-07,6104.5,6104.5,6104.5,6104.5,0.0,6104.5,0
2025-03-10,5929.75,5929.75,5929.75,5929.75,0.0,5929.75,0
2025-03-11,5901.0,5901.0,5901.0,5901.0,0.0,5901.0,0
2025-03-12,5931.75,5931.75,5931.75,5931.75,0.0,5931.75,0
2025-03-13,5838.0,5838.0,5838.0,5838.0,0.0,5838.0,0
2025-03-14,5960.0,5960.0,5960.0,5960.0,0.0,5960.0,0
2025-03-17,6011.5,6011.5,6011.5,6011.5,0.0,6011.5,0
2025-03-18,5939.25,5939.25,5939.25,5939.25,0.0,5939.25,0
2025-03-19,6013.75,6013.75,6013.75,6013.75,0.0,6013.75,0
2025-03-20,5987.75,5987.75,5987.75,5987.75,0.0,5987.75,0
2025-03-21,5980.75,5980.75,5980.75,5980.75,0.0,5980.75,0
2025-03-24,6090.0,6090.0,6090.0,6090.0,0.0,6090.0,0
2025-03-25,6107.0,6107.0,6107.0,6107.0,0.0,6107.0,0
2025-03-26,6025.0,6025.0,6025.0,6025.0,0.0,6025.0,0
2025-03-27,6012.5,6012.5,6012.5,6012.5,0.0,6012.5,0
2025-03-28,5877.75,5877.75,5877.75,5877.75,0.0,5877.75,0
2025-03-31,5910.25,5910.25,5910.25,5910.25,0.0,5910.25,0
2025-04-01,5927.5,5927.5,5927.5,5927.5,0.0,5927.5,0
2025-04-02,5971.25,5971.25,5971.25,5971.25,0.0,5971.25,0
2025-04-03,5658.0,5658.0,5658.0,5658.0,0.0,5658.0,0
2025-04-04,5320.0,5320.0,5320.0,5320.0,0.0,5320.0,0
2025-04-07,5307.5,5307.5,5307.5,5307.5,0.0,5307.5,0
2025-04-08,5210.5,5210.5,5210.5,5210.5,0.0,5210.5,0
2025-04-09,5709.25,5709.25,5709.25,5709.25,0.0,5709.25,0
2025-04-10,5517.0,5517.0,5517.0,5517.0,0.0,5517.0,0
2025-04-11,5633.5,5633.5,5633.5,5633.5,0.0,5633.5,0
2025-04-14,5684.5,5684.5,5684.5,5684.5,0.0,5684.5,0
2025-04-15,5672.25,5672.25,5672.25,5672.25,0.0,5672.25,0
2025-04-16,5547.25,5547.25,5547.25,5547.25,0.0,5547.25,0
2025-04-17,5556.0,5556.0,5556.0,5556.0,0.0,5556.0,0
2025-04-21,5410.5,5410.5,5410.5,5410.5,0.0,5410.5,0
2025-04-22,5545.25,5545.25,5545.25,5545.25,0.0,5545.25,0
2025-04-23,5638.5,5638.5,5638.5,5638.5,0.0,5638.5,0
2025-04-24,5753.25,5753.25,5753.25,5753.25,0.0,5753.25,0
2025-04-25,5793.5,5793.5,5793.5,5793.5,0.0,5793.5,0
2025-04-28,5792.0,5792.0,5792.0,5792.0,0.0,5792.0,0
