date,open,high,low,close,volume,average,barCount
2026-03-23,47760.0,47760.0,47760.0,47760.0,0.0,47760.0,0
2026-03-24,47668.0,47668.0,47668.0,47668.0,0.0,47668.0,0
2026-03-25,47964.0,47964.0,47964.0,47964.0,0.0,47964.0,0
2026-03-26,47493.0,47493.0,47493.0,47493.0,0.0,47493.0,0
2026-03-27,46694.0,46694.0,46694.0,46694.0,0.0,46694.0,0
2026-03-30,46713.0,46713.0,46713.0,46713.0,0.0,46713.0,0
2026-03-31,47847.0,47847.0,47847.0,47847.0,0.0,47847.0,0
2026-04-01,48101.0,48101.0,48101.0,48101.0,0.0,48101.0,0
2026-04-02,48028.0,48028.0,48028.0,48028.0,0.0,48028.0,0
2026-04-06,48169.0,48169.0,48169.0,48169.0,0.0,48169.0,0
2026-04-07,48074.0,48074.0,48074.0,48074.0,0.0,48074.0,0
2026-04-08,49459.0,49459.0,49459.0,49459.0,0.0,49459.0,0
2026-04-09,49730.0,49730.0,49730.0,49730.0,0.0,49730.0,0
2026-04-10,49442.0,49442.0,49442.0,49442.0,0.0,49442.0,0
2026-04-13,49716.0,49716.0,49716.0,49716.0,0.0,49716.0,0
2026-04-14,50070.0,50070.0,50070.0,50070.0,0.0,50070.0,0
2026-04-15,49989.0,49989.0,49989.0,49989.0,0.0,49989.0,0
2026-04-16,50096.0,50096.0,50096.0,50096.0,0.0,50096.0,0
2026-04-17,50983.0,50983.0,50983.0,50983.0,0.0,50983.0,0
2026-04-20,50976.0,50976.0,50976.0,50976.0,0.0,50976.0,0
2026-04-21,50675.0,50675.0,50675.0,50675.0,0.0,50675.0,0
2026-04-22,51013.0,51013.0,51013.0,51013.0,0.0,51013.0,0
2026-04-23,50850.0,50850.0,50850.0,50850.0,0.0,50850.0,0
2026-04-24,50555.0,50555.0,50555.0,50555.0,0.0,50555.0,0
2026-04-27,50662.0,50662.0,50662.0,50662.0,0.0,50662.0,0
2026-04-28,50410.0,50410.0,50410.0,50410.0,0.0,50410.0,0
2026-04-29,50126.0,50126.0,50126.0,50126.0,0.0,50126.0,0
2026-04-30,50963.0,50963.0,50963.0,50963.0,0.0,50963.0,0
2026-05-01,50700.0,50700.0,50700.0,50700.0,0.0,50700.0,0
2026-05-04,50122.0,50122.0,50122.0,50122.0,0.0,50122.0,0
2026-05-05,50456.0,50456.0,50456.0,50456.0,0.0,50456.0,0
2026-05-06,51083.0,51083.0,51083.0,51083.0,0.0,51083.0,0
2026-05-07,50758.0,50758.0,50758.0,50758.0,0.0,50758.0,0
2026-05-08,50747.0,50747.0,50747.0,50747.0,0.0,50747.0,0
2026-05-11,50854.0,50854.0,50854.0,50854.0,0.0,50854.0,0
2026-05-12,50938.0,50938.0,50938.0,50938.0,0.0,50938.0,0
2026-05-13,50854.0,50854.0,50854.0,50854.0,0.0,50854.0,0
2026-05-14,51223.0,51223.0,51223.0,51223.0,0.0,51223.0,0
2026-05-15,50696.0,50696.0,50696.0,50696.0,0.0,50696.0,0
2026-05-18,50827.0,50827.0,50827.0,50827.0,0.0,50827.0,0
2026-05-19,50555.0,50555.0,50555.0,50555.0,0.0,50555.0,0
2026-05-20,51188.0,51188.0,51188.0,51188.0,0.0,51188.0,0
2026-05-21,51485.0,51485.0,51485.0,51485.0,0.0,51485.0,0
2026-05-22,51814.0,51814.0,51814.0,51814.0,0.0,51814.0,0
2026-05-26,51694.0,51694.0,51694.0,51694.0,0.0,51694.0,0
2026-05-27,51873.0,51873.0,51873.0,51873.0,0.0,51873.0,0
2026-05-28,51901.0,51901.0,51901.0,51901.0,0.0,51901.0,0
2026-05-29,52196.0,52196.0,52196.0,52196.0,0.0,52196.0,0
2026-06-01,52292.0,52292.0,52292.0,52292.0,0.0,52292.0,0
2026-06-02,52590.0,52590.0,52590.0,52590.0,0.0,52590.0,0
2026-06-03,51955.0,51955.0,51955.0,51955.0,0.0,51955.0,0
