date,open,high,low,close,volume,average,barCount
2024-07-31,96.39,96.39,96.39,96.39,0.0,96.39,0
2024-08-01,96.62,96.62,96.62,96.62,0.0,96.62,0
2024-08-02,96.945,96.945,96.945,96.945,0.0,96.945,0
2024-08-05,96.895,96.895,96.895,96.895,0.0,96.895,0
2024-08-06,96.765,96.765,96.765,96.765,0.0,96.765,0
2024-08-07,96.76,96.76,96.76,96.76,0.0,96.76,0
2024-08-08,96.715,96.715,96.715,96.715,0.0,96.715,0
2024-08-09,96.71,96.71,96.71,96.71,0.0,96.71,0
2024-08-12,96.74,96.74,96.74,96.74,0.0,96.74,0
2024-08-13,96.84,96.84,96.84,96.84,0.0,96.84,0
2024-08-14,96.825,96.825,96.825,96.825,0.0,96.825,0
2024-08-15,96.625,96.625,96.625,96.625,0.0,96.625,0
2024-08-16,96.66,96.66,96.66,96.66,0.0,96.66,0
2024-08-19,96.66,96.66,96.66,96.66,0.0,96.66,0
2024-08-20,96.74,96.74,96.74,96.74,0.0,96.74,0
2024-08-21,96.835,96.835,96.835,96.835,0.0,96.835,0
2024-08-22,96.725,96.725,96.725,96.725,0.0,96.725,0
2024-08-23,96.835,96.835,96.835,96.835,0.0,96.835,0
2024-08-26,96.81,96.81,96.81,96.81,0.0,96.81,0
2024-08-27,96.845,96.845,96.845,96.845,0.0,96.845,0
2024-08-28,96.835,96.835,96.835,96.835,0.0,96.835,0
2024-08-29,96.81,96.81,96.81,96.81,0.0,96.81,0
2024-08-30,96.78,96.78,96.78,96.78,0.0,96.78,0
2024-09-03,96.81,96.81,96.81,96.81,0.0,96.81,0
2024-09-04,96.965,96.965,96.965,96.965,0.0,96.965,0
2024-09-05,96.97,96.97,96.97,96.97,0.0,96.97,0
2024-09-06,97.105,97.105,97.105,97.105,0.0,97.105,0
2024-09-09,97.075,97.075,97.075,97.075,0.0,97.075,0
2024-09-10,97.14,97.14,97.14,97.14,0.0,97.14,0
2024-09-11,97.1,97.1,97.1,97.1,0.0,97.1,0
2024-09-12,97.095,97.095,97.095,97.095,0.0,97.095,0
2024-09-13,97.12,97.12,97.12,97.12,0.0,97.12,0
2024-09-16,97.12,97.12,97.12,97.12,0.0,97.12,0
2024-09-17,97.065,97.065,97.065,97.065,0.0,97.065,0
2024-09-18,97.035,97.035,97.035,97.035,0.0,97.035,0
2024-09-19,97.035,97.035,97.035,97.035,0.0,97.035,0
2024-09-20,97.055,97.055,97.055,97.055,0.0,97.055,0
2024-09-23,97.05,97.05,97.05,97.05,0.0,97.05,0
2024-09-24,97.085,97.085,97.085,97.085,0.0,97.085,0
2024-09-25,97.045,97.045,97.045,97.045,0.0,97.045,0
2024-09-26,96.955,96.955,96.955,96.955,0.0,96.955,0
2024-09-27,97.03,97.03,97.03,97.03,0.0,97.03,0
2024-09-30,96.925,96.925,96.925,96.925,0.0,96.925,0
2024-10-01,96.965,96.965,96.965,96.965,0.0,96.965,0
2024-10-02,96.94,96.94,96.94,96.94,0.0,96.94,0
2024-10-03,96.85,96.85,96.85,96.85,0.0,96.85,0
2024-10-04,96.58,96.58,96.58,96.58,0.0,96.58,0
2024-10-07,96.505,96.505,96.505,96.505,0.0,96.505,0
2024-10-08,96.53,96.53,96.53,96.53,0.0,96.53,0
2024-10-09,96.48,96.48,96.48,96.48,0.0,96.48,0
2024-10-10,96.5,96.5,96.5,96.5,0.0,96.5,0
2024-10-11,96.58,96.58,96.58,96.58,0.0,96.58,0
2024-10-14,96.51,96.51,96.51,96.51,0.0,96.51,0
2024-10-15,96.565,96.565,96.565,96.565,0.0,96.565,0
2024-10-16,96.59,96.59,96.59,96.59,0.0,96.59,0
2024-10-17,96.535,96.535,96.535,96.535,0.0,96.535,0
2024-10-18,96.565,96.565,96.565,96.565,0.0,96.565,0
2024-10-21,96.48,96.48,96.48,96.48,0.0,96.48,0
2024-10-22,96.47,96.47,96.47,96.47,0.0,96.47,0
2024-10-23,96.41,96.41,96.41,96.41,0.0,96.41,0
2024-10-24,96.45,96.45,96.45,96.45,0.0,96.45,0
2024-10-25,96.45,96.45,96.45,96.45,0.0,96.45,0
2024-10-28,96.45,96.45,96.45,96.45,0.0,96.45,0
2024-10-29,96.47,96.47,96.47,96.47,0.0,96.47,0
2024-10-30,96.45,96.45,96.45,96.45,0.0,96.45,0
2024-10-31,96.45,96.45,96.45,96.45,0.0,96.45,0
2024-11-01,96.45,96.45,96.45,96.45,0.0,96.45,0
2024-11-04,96.465,96.465,96.465,96.465,0.0,96.465,0
2024-11-05,96.45,96.45,96.45,96.45,0.0,96.45,0
2024-11-06,96.355,96.355,96.355,96.355,0.0,96.355,0
2024-11-07,96.41,96.41,96.41,96.41,0.0,96.41,0
2024-11-08,96.365,96.365,96.365,96.365,0.0,96.365,0
2024-11-11,96.3,96.3,96.3,96.3,0.0,96.3,0
