expiration,strike,right,bid,ask,last,volume_x,delta,gamma,theta,vega,iv,openInterest,volume_y,impliedVolatility,gex
20260710,277.5,P,3.2,3.55,3.42,254.0,-0.36857639453582713,0.02822293865306446,-0.22060842237441758,0.18581064052095098,0.27302679415550846,1088,223.0,0.26538820556640624,862455.0736081003
20260710,280.0,C,6.35,6.75,6.5,258.0,0.5614524388008113,0.029713816790245942,-0.25731465441467094,0.19507213884118002,0.2696495968389872,1501,170.0,0.2633130310058594,1252692.5302536443
20260710,280.0,P,4.2,4.45,4.4,637.0,-0.4308080123285153,0.029801721203271604,-0.2275222592887518,0.1950536993249834,0.2696495968389872,2248,464.0,0.2772899420166015,1881668.0408447788
20260710,282.5,C,,,,,0.4925449136531495,0.030150394063925536,-0.2583863799739019,0.19693826824527072,0.27222985754630735,456,172.0,0.27826649475097653,386156.35784150526
20260710,282.5,P,5.4,5.75,5.65,77.0,-0.5066572219734731,0.030577895358882726,-0.2259479399005544,0.19672361914456005,0.26764131828890253,633,50.0,0.2749095947265625,543646.5726161465
20260710,285.0,C,3.9,4.2,3.92,571.0,0.4218923763529809,0.029849389731561073,-0.24523382023955786,0.19095885881648655,0.2664629948509262,1296,415.0,0.2597119927978516,1086540.2329699013
20260710,285.0,P,6.55,7.05,7.1,167.0,-0.5864197348547624,0.030058192387859548,-0.2152174751377096,0.19052832439603673,0.26527585839709544,1467,134.0,0.2761302856445312,1238506.607559989
20260710,287.5,C,3.0,3.2,3.0,1218.0,0.35026764696679935,0.028375876977806306,-0.2264688931977381,0.17792974514772997,0.26558312510197274,1160,951.0,0.25916268188476566,924512.1777437489
20260710,287.5,P,8.05,8.85,8.2,39.0,-0.6545915876044004,0.02878645615058415,-0.19740163918798892,0.17708945312769941,0.26558312510197274,113,19.0,0.2712475219726562,91363.34691086465
20260710,290.0,C,2.22,2.39,2.2,3567.0,0.284666664506891,0.02609196341893475,-0.20121024967989243,0.16338626848498716,0.26473560376649163,4043,3111.0,0.2569654382324219,2962892.240182029
20260710,290.0,P,9.8,10.7,9.5,41.0,-0.7221748945878079,0.026524426403249042,-0.1726299726151428,0.1589386052408539,0.26473560376649163,1819,39.0,0.26770751831054684,1355139.6556218734
20260710,292.5,C,1.62,1.78,1.62,128.0,0.22006982972580777,0.022841073041060894,-0.17179396356523036,0.14478474866641844,0.2640190143707372,1068,115.0,0.2603833728027344,685161.7493625683
20260710,292.5,P,11.65,12.95,,0.0,-0.7860238482410149,0.023455210387541,-0.14382163902197576,0.1439120290684066,0.2640190143707372,140,9.0,0.29724823852539056,92230.10918168096
20260710,295.0,C,1.15,1.26,1.27,318.0,0.1661403973159278,0.01925938433801578,-0.14123984850276106,0.12717639578226758,0.26376131575122097,3039,230.0,0.266608896484375,1643911.57849372
20260710,295.0,P,13.5,14.95,10.7,42.0,-0.8425425268317429,0.019875950925754383,-0.11374797642503864,0.12145913126945906,0.26376131575122097,1496,41.0,0.2877268493652343,835150.7271428884
20260710,297.5,C,0.81,0.92,0.86,3686.0,0.12328266267261863,0.01573199265871161,-0.11192688514699234,0.1123468161609591,0.26726804800456083,396,3648.0,0.2618482019042969,174978.33321087225
20260710,297.5,P,15.55,17.15,14.3,39.0,-0.8848250690443088,0.01676086504335308,-0.08744105291343729,0.10531482424125116,0.2642888992121813,244,20.0,0.31629101684570304,114866.02961932856
20260710,300.0,C,0.56,0.64,0.59,1055.0,0.09574003994852542,0.012978590197223118,-0.10506221207335559,0.0904267162538136,0.2657750522111748,4397,808.0,0.26416751464843746,1602836.927636777
20260710,300.0,P,18.0,19.55,17.5,4.0,-0.91786041307935,0.0135141642535201,-0.07100528592691902,0.08115343050297241,0.2657750522111748,1269,2.0,0.34326828613281246,481677.2885321576
20260710,302.5,C,0.38,0.45,0.39,62.0,0.06709121242999158,0.009833483420833572,-0.08045666039870958,0.06877960818922968,0.2682303356963777,268,57.0,0.2668530346679688,74019.73708937528
20260710,302.5,P,20.1,22.2,,0.0,-0.9404929807407668,0.011134682538933675,-0.05621694950898615,0.059339205754884716,0.2682303356963777,129,10.0,0.3845276391601562,40343.43787276289
20260710,305.0,C,0.27,0.32,0.3,958.0,0.04985173849864498,0.007680942966402414,-0.06371230214686263,0.05018634397240279,0.2715859487078978,3005,800.0,0.26807372558593745,648282.6085175206
20260710,305.0,P,22.55,24.7,,1.0,-0.9643885742652372,0.008506950627311993,-0.033914939841658054,0.0386539172474869,0.2715859487078978,462,92.0,0.39722282470703124,110387.84168842212
20260710,307.5,C,0.17,0.27,0.19,14.0,0.038795632659101464,0.006196446650732369,-0.04538095378491505,0.04977862374954134,0.2757652166064101,107,13.0,0.27686270019531245,18622.236887465846
20260710,307.5,P,,,,,-0.9766800548744314,0.006998510732235585,-0.019430121309266468,0.03218874807456373,0.2755802939290732,24,63.0,0.424810439453125,4717.612102471221
20260710,312.5,C,0.08,0.12,0.1,6.0,0.020592942540080768,0.003507533624997261,-0.031618800233419425,0.023712338080369072,0.28651451725010996,166,3.0,0.2929758203124999,16353.672089599482
20260710,315.0,C,0.06,0.08,0.07,211.0,0.015750712206828756,0.0027333141566363043,-0.022465008078413742,0.02384184614751038,0.2932130441531555,4260,6.0,0.28711650390624993,327042.73349631095
20260710,315.0,P,32.5,34.65,,0.0,-0.9999665525362669,0.0009708081111913884,4.547473508864641e-13,0.0001236536545263789,0.2932130441531555,0,2727.0,0.5036670727539063,0.0
20260710,317.5,C,0.04,0.1,0.08,23.0,0.012804385850043709,0.0022207869521291158,-0.021414727728255818,0.015317060267550586,0.30093989709746477,237,5.0,0.304694453125,14782.932620494761
20260710,317.5,P,34.95,37.15,,0.0,-1.0000000000000229,0.00015381736183718564,1.7053025658242404e-13,-5.684341886080802e-14,0.3000073411917666,0,,,0.0
20260710,320.0,C,,,,,0.009403051094949634,0.0016600916091133945,-0.014903780031505567,0.015387474039878217,0.3152397005776571,3087,14.0,0.317389638671875,143937.52746869333
20260710,320.0,P,37.45,39.65,,0.0,-0.999999999999999,3.065132518769473e-15,-2.8421709430404007e-13,2.2737367544323206e-13,0.30861291536482705,0,70.0,0.5583540258789064,0.0
20260717,240.0,C,41.85,43.3,,0.0,0.9677078925504877,0.00288902351150226,-0.0787106513418081,0.0520680130340736,0.40168488695219046,1296,90.0,0.52539537109375,105162.6283643629
20260717,240.0,P,0.29,0.37,0.31,53.0,-0.03263227844141106,0.0028973787703372358,-0.050541110956139834,0.05208635860311678,0.4013893565670907,9728,29.0,0.39600213378906257,791651.7749385098
20260717,250.0,C,32.15,33.4,32.6,7.0,0.9417581634123444,0.005283329903186955,-0.09952994068265042,0.07350493972771943,0.3527051698513036,5125,1.0,0.3654848608398438,760513.5458279115
20260717,250.0,P,0.52,0.57,0.57,215.0,-0.0586672759974526,0.005301313052957716,-0.07017775896286349,0.07358018587654291,0.3527051698513036,17082,85.0,0.34668622070312494,2543475.289550108
20260717,255.0,C,27.6,28.5,,0.0,0.9196858943665781,0.007234442141927784,-0.11764147073964182,0.09860784169158165,0.33034797630923407,4359,15.0,0.3983214465332031,885721.6715033797
20260717,260.0,P,1.02,1.1,1.05,1115.0,-0.11425034354422102,0.009989674451775558,-0.10582637837405384,0.12729805090901158,0.3102053833869875,14158,998.0,0.3039620385742187,3972451.4464179506
20260717,265.0,C,18.6,19.35,19.15,10.0,0.8373145005181678,0.01342876393984199,-0.1538131499443942,0.15773113703402686,0.2929716709566983,5252,2.0,0.33850759155273435,1980916.2344718522
20260717,265.0,P,1.52,1.62,1.56,401.0,-0.1636836319715047,0.013506124933779048,-0.1233262525829788,0.15793741895996827,0.2929716709566983,17266,367.0,0.29444064941406245,6549797.20450589
20260717,270.0,P,2.32,2.43,2.4,2261.0,-0.22914173871833526,0.01730932660517937,-0.1397995367736673,0.1886385934410133,0.279459911543137,17339,2068.0,0.2775951147460937,8429650.59022037
20260717,275.0,P,3.5,3.8,3.76,443.0,-0.32169907396612357,0.021236462185873262,-0.15491627465315938,0.23239457657738205,0.26988763119603393,12484,381.0,0.2687451055908203,7446312.921468145
20260717,277.5,C,9.35,9.7,9.0,33.0,0.6236382433286518,0.022551734663570917,-0.19619466568540744,0.2363545606887385,0.266253339620724,969,25.0,0.2903513348388671,613774.8437793492
20260717,277.5,P,4.35,4.6,4.7,111.0,-0.37918575928863546,0.0227858288529674,-0.16565011613429714,0.23665718574862193,0.266253339620724,1843,108.0,0.2672192419433594,1179493.4147126435
20260717,280.0,C,7.8,8.15,7.75,452.0,0.5633251508418035,0.023640400777926132,-0.20128438715474584,0.24835835759856728,0.2631185111958549,41508,359.0,0.2825999475097656,27560811.274452064
20260717,280.0,P,5.3,5.6,5.25,417.0,-0.43403819833640056,0.023835741816717403,-0.1709519506359758,0.24832710204048336,0.2631185111958549,9657,348.0,0.264106480102539,6465115.057282111
20260717,282.5,C,,,,,0.5099241769135762,0.02422176893633071,-0.19939461272744818,0.2507438135183664,0.26510250408353875,994,56.0,0.2815013256835937,676234.9231700323
20260717,282.5,P,6.45,6.65,6.7,78.0,-0.49440519436734937,0.024554149847733436,-0.16910720275435231,0.25044890724371704,0.2603461778527374,794,52.0,0.2515943981933594,547584.0109779915
20260717,287.5,P,9.2,9.5,9.56,127.0,-0.6171872574373892,0.024526530261420397,-0.1545981399352243,0.2439759637656671,0.25544320557162054,196,70.0,0.2457961163330078,135019.8244686929
20260717,290.0,C,,,,,0.32812030008367793,0.022591812992774095,-0.17288433552925486,0.22909098357081792,0.2568974899281205,17021,1001.0,0.260749580078125,10800441.53725887
20260717,290.0,P,10.8,11.2,10.6,170.0,-0.6796787326226281,0.023132954705276567,-0.1429948774652594,0.2264970617694253,0.25351902917503244,17016,160.0,0.24488059814453128,11055895.844501663
20260717,292.5,C,2.61,2.74,2.7,154.0,0.2742901006510228,0.02098326932218577,-0.1533113892018152,0.20519712342763308,0.252189212539273,957,94.0,0.25525647094726567,564014.7307777859
20260717,292.5,P,,,,,-0.7339728323018823,0.021630381404868483,-0.12413041801564795,0.20174873526960901,0.2552226499097028,717,2.0,0.2585523364257813,435600.81864579394
20260717,295.0,C,2.04,2.14,2.03,518.0,0.2247494434551582,0.01898566498880838,-0.13112727438574723,0.18824100028154245,0.2515851020727174,32560,354.0,0.25391371093750004,17362632.12992392
20260717,295.0,P,14.05,15.4,11.45,15.0,-0.7862231927919465,0.01966679744960318,-0.10274039128946733,0.18098183655302869,0.2515851020727174,11868,8.0,0.26605958557128906,6555661.74272841
20260717,297.5,C,,,,,0.18626378321152776,0.016971156800207117,-0.13251497687893532,0.1792090968092468,0.2548687317003117,1175,55.0,0.26319096191406255,560085.9352307154
20260717,297.5,P,16.2,17.25,17.3,2.0,-0.8303527765680617,0.01749357235535722,-0.09905941601158474,0.16857859841896072,0.25173829481708254,385,18.0,0.27210200561523434,189166.65719679353
20260717,300.0,C,1.21,1.25,1.25,4617.0,0.1486568204808556,0.014599035149485667,-0.10970859126120391,0.14812715572677537,0.2526135699635118,36895,4317.0,0.256843369140625,15128540.183487767
20260717,302.5,C,0.87,0.96,0.91,344.0,0.11830084117514401,0.012413385726979162,-0.0875565741509916,0.11751743062284392,0.2541352211688021,1903,288.0,0.2580640600585938,663490.0176307021
20260717,302.5,P,20.4,21.95,,0.0,-0.9011760994634819,0.013441134864622008,-0.0556038222507631,0.1038792381089948,0.2541352211688021,396,5.0,0.27417718017578124,149498.3773572848
20260717,305.0,C,,,,,0.09183864889556033,0.01027459783248378,-0.0723397948014568,0.11771404060023094,0.25621939881803724,24601,497.0,0.25830819824218754,7099421.26392523
20260807,240.0,P,1.09,1.3,1.12,3.0,-0.07318558207255119,0.004184046074136594,-0.06234016555842814,0.13923149860540884,0.36094940121975616,0,,,0.0
20260807,245.0,C,38.95,40.4,,0.0,0.9071806180633659,0.005177208361946572,-0.08526086336574679,0.14845907198778008,0.34878853742768323,0,,,0.0
20260807,245.0,P,1.34,1.63,1.55,8.0,-0.09356616503459929,0.005221633103096942,-0.060602125469756185,0.15250718325066037,0.34878853742768323,0,,,0.0
20260807,250.0,C,34.55,35.75,,0.0,0.8805392242846184,0.006404591410723818,-0.10064940178475723,0.18190296439228604,0.33756204815557755,0,,,0.0
20260807,250.0,P,1.72,2.11,1.9,25.0,-0.11993006060880321,0.006472516994049957,-0.07507109692391545,0.18226463503403822,0.33756204815557755,0,,,0.0
20260807,255.0,C,30.15,31.4,,0.0,0.8477501743183976,0.007803910340375849,-0.11607068860065795,0.22552054450522618,0.32730222449738944,0,,,0.0
20260807,255.0,P,2.37,2.6,2.65,20.0,-0.1536739914940422,0.007880203888290829,-0.09047512490991405,0.2258594432522072,0.32730222449738944,0,,,0.0
20260807,260.0,C,26.0,27.15,,1.0,0.8071628967055405,0.009364109840081214,-0.1302519414765868,0.26866751168423875,0.3180256162864755,0,,,0.0
20260807,260.0,P,3.1,3.45,3.3,36.0,-0.19421452471664993,0.009482838651173246,-0.10391502759892379,0.268978650912425,0.3180256162864755,0,,,0.0
20260807,265.0,C,22.05,23.1,,0.0,0.7594554381425497,0.010939729464160051,-0.1280728943717797,0.2853558223609127,0.309735684873511,0,,,0.0
20260807,265.0,P,4.1,4.35,4.37,20.0,-0.24307840415737744,0.011071872849445037,-0.10239829741615569,0.2931769143665903,0.309735684873511,0,,,0.0
20260807,270.0,C,18.45,19.4,18.69,1.0,0.7007613311861183,0.012483918556891398,-0.13959287902542883,0.31247061623124495,0.3024207447368753,0,,,0.0
20260807,270.0,P,5.3,5.65,5.55,30.0,-0.3031494779252345,0.012681242057952012,-0.11325962897257558,0.31372716507353804,0.3024207447368753,0,,,0.0
20260807,275.0,C,15.15,15.9,15.4,8.0,0.6357185610859921,0.013776698744817783,-0.1474871477757702,0.3439850677313334,0.296047931581455,0,,,0.0
20260807,275.0,P,6.9,7.4,7.2,43.0,-0.3690345887495885,0.013989167804422721,-0.12097695823719601,0.3446093340578944,0.296047931581455,0,,,0.0
20260807,280.0,C,12.3,12.85,12.45,112.0,0.5640457863974659,0.014709118740018784,-0.15075612664363547,0.3639294487572595,0.29056635790935764,0,,,0.0
20260807,280.0,P,8.85,9.35,8.27,17.0,-0.4402446797764049,0.014945391306185371,-0.12421104878411526,0.3639047189583202,0.29056635790935764,0,,,0.0
20260807,285.0,C,9.6,10.15,9.9,39.0,0.48689680507776417,0.015141266678219406,-0.14887471283259757,0.37000991470472044,0.28592040255090195,0,,,0.0
20260807,285.0,P,11.15,11.7,9.85,3.0,-0.5172923165278929,0.015435720800541137,-0.12234025131750492,0.3690330494186522,0.28592040255090195,0,,,0.0
20260807,290.0,C,7.25,7.75,7.55,12.0,0.4140260336801484,0.014986355362277584,-0.14210901186804215,0.3615102837022732,0.2820656370415642,0,,,0.0
20260807,290.0,P,13.75,14.85,14.0,4.0,-0.5911591133321225,0.015363606530509064,-0.11563558096592352,0.3591598904844986,0.2820656370415642,0,,,0.0
20260807,295.0,C,5.5,5.85,6.45,37.0,0.34263807670643476,0.014285818167062038,-0.13088615372596468,0.33934816450918603,0.2789813276093908,0,,,0.0
20260807,295.0,P,16.85,18.2,,0.0,-0.6672642486271143,0.01472711448698894,-0.10445425167825206,0.3348302690731515,0.2789813276093908,0,,,0.0
20260807,300.0,C,3.95,4.3,4.1,154.0,0.2761139031158103,0.013104748201994327,-0.11627664101448687,0.3059960337886345,0.2766654084076561,0,,,0.0
20260807,300.0,P,20.0,22.2,,0.0,-0.7363725873766563,0.013622191203850168,-0.09003446027731243,0.2986489323344621,0.2766654084076561,0,,,0.0
20260807,305.0,C,2.81,3.15,2.85,59.0,0.21839391342114095,0.011620266457172195,-0.09964935874657366,0.26499802747275414,0.2751206734096861,0,,,0.0
20260807,305.0,P,23.6,26.15,,4.0,-0.7968926567001738,0.012211995914078498,-0.07377166235356825,0.2540959063109227,0.2751206734096861,0,,,0.0
20260807,310.0,C,1.97,2.29,2.15,60.0,0.16800061978047556,0.0099303561447357,-0.08229497413032716,0.2203460165433384,0.2744181103660434,0,,,0.0
20260807,310.0,P,28.25,30.1,,0.0,-0.8496059602793602,0.01062100318915969,-0.056927461588774264,0.20502710980071726,0.2744181103660434,0,,,0.0
20260807,315.0,C,1.35,1.69,1.52,9.0,0.12562354374249043,0.008177525306745948,-0.06546624667101231,0.18726424764404803,0.2743275964905731,0,,,0.0
20260807,315.0,P,32.4,35.05,,0.0,-0.8929546384179576,0.00904393617416767,-0.040928954842918586,0.17250202258679082,0.2743275964905731,0,,,0.0
20260807,320.0,C,1.0,1.22,1.03,26.0,0.09296479521481506,0.006580375952714539,-0.05017730733347614,0.17476850352163664,0.2749452336959802,0,,,0.0
20260807,320.0,P,36.85,39.8,,0.0,-0.9294797582757399,0.007485952865842939,-0.02929764815907987,0.13766948482390973,0.2749452336959802,0,,,0.0
20260821,240.0,C,44.7,45.7,,0.0,0.9084721944745955,0.004406391713801116,-0.07466064949193196,0.18033529990479025,0.3481437701565605,0,,,0.0
20260821,240.0,P,1.63,1.74,1.7,46.0,-0.09233900793427165,0.004458309442080693,-0.05128674861920013,0.18267820500388288,0.3481437701565605,0,,,0.0
20260821,245.0,C,40.2,41.1,,0.0,0.8861002370925278,0.005317723203210787,-0.0876867883103003,0.20807179166965284,0.3371868105774636,0,,,0.0
20260821,245.0,P,2.04,2.17,2.12,102.0,-0.11497774614606356,0.005385513524016637,-0.0631887220813776,0.2093362985723295,0.3371868105774636,0,,,0.0
20260821,250.0,C,35.85,36.6,38.2,16.0,0.8599940994208097,0.006349092594013652,-0.10074610967928521,0.25795260647742424,0.32698493634424314,0,,,0.0
20260821,250.0,P,2.58,2.71,2.68,93.0,-0.14156481314940253,0.006443062294261639,-0.07630905954711098,0.2586463487574604,0.32698493634424314,0,,,0.0
20260821,255.0,C,31.6,32.3,,0.0,0.8274913581269546,0.0075040328754892105,-0.09907976765635951,0.26176247321538426,0.31757452752151716,0,,,0.0
20260821,255.0,P,3.25,3.4,3.35,118.0,-0.1745699638698385,0.007627867595092712,-0.0752317819444861,0.26421936876581764,0.31757452752151716,0,,,0.0
20260821,260.0,C,27.55,28.55,27.94,8.0,0.7886301194960124,0.00871888270974609,-0.11085977033715366,0.311971086884963,0.3089814338210989,0,,,0.0
20260821,260.0,P,4.1,4.3,4.23,88.0,-0.21419003819885984,0.008880384622257854,-0.08576115621825675,0.31384495461630735,0.3089814338210989,0,,,0.0
20260821,265.0,C,23.75,24.45,23.75,52.0,0.7471733724014706,0.0098737916389825,-0.12080691955449652,0.3574004656867409,0.3012125847612068,0,,,0.0
20260821,265.0,P,5.2,5.45,5.25,94.0,-0.256728462330232,0.010087615075004538,-0.09513551028119238,0.35849467069398955,0.3012125847612068,0,,,0.0
20260821,270.0,C,20.35,20.7,20.61,59.0,0.6955915354661079,0.011099907113263412,-0.11895083911374016,0.38107849355061063,0.29425484169186555,0,,,0.0
20260821,270.0,P,6.55,6.8,6.6,175.0,-0.3098384254261689,0.011376377010836172,-0.09542371744935796,0.3858777607804553,0.29425484169186555,0,,,0.0
20260821,275.0,C,16.95,17.45,16.53,51.0,0.637419509801499,0.012114074059593518,-0.1254998791958961,0.399937897103932,0.28808158542600354,0,,,0.0
20260821,275.0,P,8.2,8.4,8.45,146.0,-0.3730840754977491,0.012522144632012178,-0.10220539695860609,0.401376876859068,0.28808158542600354,0,,,0.0
20260821,280.0,C,14.1,14.25,13.94,257.0,0.5705339522145135,0.012947490163825013,-0.1279127081364564,0.4232707919887826,0.28266246130574435,0,,,0.0
20260821,280.0,P,10.15,10.4,10.45,349.0,-0.43371279587796874,0.013277724420161905,-0.10458576829917199,0.4231327995391627,0.28266246130574435,0,,,0.0
20260821,285.0,C,11.4,11.65,11.52,221.0,0.5094877066787817,0.013334086638122996,-0.12663229997279757,0.4305678397040875,0.27797082805798046,0,,,0.0
20260821,285.0,P,12.4,12.75,13.55,125.0,-0.5009909085733953,0.013790874597064929,-0.1014122496345582,0.4281832057236006,0.27797082805798046,0,,,0.0
20260821,290.0,C,9.0,9.3,9.15,183.0,0.44311065588171644,0.013408940628886699,-0.12083961513707564,0.42087051309201584,0.2739862656976078,0,,,0.0
20260821,290.0,P,15.05,15.4,15.4,176.0,-0.5706654676643607,0.013929220041533526,-0.09428016821747676,0.41706909784879365,0.2739862656976078,0,,,0.0
20260821,295.0,C,7.05,7.25,7.15,111.0,0.37717735921222967,0.013083745845523962,-0.1113020987919553,0.3952789707649007,0.27069283228021984,0,,,0.0
20260821,295.0,P,18.05,18.95,,11.0,-0.6393790475369503,0.013657384196794528,-0.08564922629063787,0.38911355279514837,0.27069283228021984,0,,,0.0
20260821,300.0,C,5.45,5.6,5.45,1131.0,0.31421757225573044,0.012342567643992053,-0.11043344001547961,0.4021740966219216,0.26807538790307334,0,,,0.0
20260821,300.0,P,21.45,22.1,21.65,5.0,-0.7045552518302879,0.012978872978763795,-0.08420441799796663,0.38492324675966927,0.26807538790307334,0,,,0.0
20260821,305.0,P,25.1,26.15,25.52,23.0,-0.7634619777094972,0.011986166130796835,-0.07441992075559511,0.3402811629058,0.26611611142800196,0,,,0.0
20260821,310.0,C,3.05,3.2,3.15,220.0,0.20827315607249303,0.010056373360299827,-0.08441191838650841,0.31434293849689166,0.2647923652228775,0,,,0.0
20260821,310.0,P,29.05,30.25,26.6,20.0,-0.8173309679032295,0.01079263711070221,-0.0593023471814611,0.2853885155150522,0.2647923652228775,0,,,0.0
20260821,315.0,C,2.17,2.4,2.25,426.0,0.16529686873935867,0.008737482513490744,-0.06985494233344092,0.26148552593722885,0.2640762236583201,0,,,0.0
20260821,315.0,P,33.05,34.6,,0.0,-0.8641093722336577,0.009510603583099934,-0.04332039067039517,0.22800742726838052,0.2640762236583201,0,,,0.0
20260821,320.0,C,1.6,1.73,1.6,375.0,0.12907101083353648,0.007416953189208935,-0.0556936724541528,0.22601861529310363,0.2639354703814028,0,,,0.0
20260821,320.0,P,37.9,39.25,,0.0,-0.9038582208969513,0.008252141139575779,-0.030039246620646054,0.17944681583295363,0.2639354703814028,0,,,0.0
