expiration,strike,right,bid,ask,last,volume_x,delta,gamma,theta,vega,iv,openInterest,volume_y,impliedVolatility,gex
20260807,385.0,P,11.85,12.4,12.2,115.0,-0.40290819884096624,-0.009840914240524601,-0.7616357526943727,0.2581127409349335,0.6027223030493963,407,114.0,0.5755657678222657,-158123.34749378
20260807,387.5,C,18.25,18.95,19.5,15.0,0.5738132559102329,0.009909915677913127,-0.8067414582853125,0.25914749380972424,0.6027268713590317,296,10.0,0.5704999005126954,115805.13407030638
20260807,387.5,P,13.0,13.5,12.35,6.0,-0.4270691454591175,-0.009941113140521853,-0.7635413968755014,0.259164680079623,0.6027268713590317,112,4.0,0.5836833624267577,-43956.10303556218
20260807,390.0,C,17.0,17.55,16.85,185.0,0.5486897103658713,0.010013995132617387,-0.8087782402256067,0.2601770888432924,0.602795484783217,2785,179.0,0.5780071496582031,1101028.901046076
20260807,390.0,P,14.3,14.7,14.55,24.0,-0.45226537480822987,-0.010047691432940585,-0.7654834483467408,0.2601833230405717,0.602795484783217,1118,14.0,0.5891764715576173,-443480.2016706266
20260807,392.5,C,15.7,16.35,16.3,267.0,0.523575163516067,0.010110457823174615,-0.8108958835275129,0.2612060974603345,0.6029263616661601,260,265.0,0.5821574987792968,103779.19874428878
20260807,392.5,P,15.45,16.0,14.85,209.0,-0.477508733623333,-0.010146049686047496,-0.7677316173254631,0.26118173783842913,0.6029263616661601,70,208.0,0.5840495697021484,-28038.912688882836
20260807,395.0,C,14.6,15.0,14.6,568.0,0.4986508499341008,0.0100846956451963,-0.8130605045492345,0.2622273464403406,0.6031177122818084,877,551.0,0.5802654278564454,349163.25435337005
20260807,395.0,P,16.7,17.4,17.15,413.0,-0.5024943183293232,-0.010122393763485126,-0.7697063499181347,0.262171592852809,0.6031177122818084,471,7.0,0.5913126806640626,-188221.95417604438
20260807,397.5,C,13.4,14.05,14.0,40.0,0.473741381789213,0.010057910235601989,-0.8153090949206785,0.2632483227916591,0.6033678296401708,235,38.0,0.5751995605468749,93312.91597496277
20260807,397.5,P,18.15,18.75,17.0,19.0,-0.5274890315964434,-0.010098258080661294,-0.7717445915656107,0.2631175883650414,0.6033678296401708,39,18.0,0.5853312951660157,-15548.096099890665
20260807,400.0,C,12.35,12.85,13.1,297.0,0.4488546800964408,0.010030121989687509,-0.8167172616405303,0.26426875353915413,0.6036752179296814,3176,296.0,0.5825237060546875,1257629.894834053
20260807,400.0,P,19.55,20.2,18.75,19.0,-0.5525086038817086,-0.010073434388406426,-0.7711563592314938,0.2638838690987413,0.6036752179296814,378,18.0,0.5816081878662109,-150326.4859311212
20260807,402.5,C,11.5,11.85,11.9,7.0,0.4239855033868044,0.0098973270752403,-0.7885067675895172,0.25485281263733306,0.6040387021998768,69,6.0,0.5774578387451172,26960.823716635412
20260807,402.5,P,21.1,21.75,,0.0,-0.5781050677660698,-0.009941249267596883,-0.7449528196665689,0.25465192516242396,0.6040387021998768,49,6.0,0.5765423205566407,-19231.05841193741
20260807,405.0,C,10.45,11.0,10.5,245.0,0.39948655663943766,0.0097456394815533,-0.7907766817819439,0.2558020900862168,0.604457559229153,522,224.0,0.5804485314941408,200838.50877015071
20260807,405.0,P,22.65,23.3,,1.0,-0.5998951096997726,-0.00980065277595405,-0.7472852414043736,0.25554314702591796,0.604457559229153,510,53.0,0.5748333532714844,-197329.1851803639
20260807,407.5,C,9.55,10.25,12.2,16.0,0.3767034170000031,0.009598776444079698,-0.7933643856733923,0.25679555054836634,0.6049315951117012,52,15.0,0.5755047332763672,19705.404952262765
20260807,407.5,P,24.3,24.9,,0.0,-0.6229828730060204,-0.00965560467919211,-0.7489227143753894,0.25622102979042083,0.6049315951117012,13,2.0,0.5899088861083985,-4955.517022687729
20260807,410.0,C,8.7,9.3,9.0,88.0,0.3541059892681799,0.009387445411235288,-0.7359788965231768,0.23792553751314927,0.605461229518267,722,85.0,0.582889913330078,267578.22323569405
20260807,410.0,P,25.95,26.6,,1.0,-0.6468171401097373,-0.009446570927367748,-0.6927955074418719,0.237570601601643,0.605461229518267,238,1.0,0.5741009387207032,-88759.99932668923
20260807,412.5,C,7.95,8.45,8.98,8.0,0.3323823073070259,0.009137664425175175,-0.7384168527233967,0.2388071499764699,0.6060475198055878,533,2.0,0.5803874969482423,192277.54009751457
20260807,412.5,P,27.75,28.4,,0.0,-0.6688909516347336,-0.009197338080508481,-0.6946765315524814,0.2382847206857619,0.6060475198055878,11,10.0,0.5724530059814454,-3994.1188108843376
20260807,415.0,C,7.45,8.0,7.6,324.0,0.31134957079920744,0.008895008757685405,-0.7408793360042631,0.2397075186334776,0.6066921610229881,1350,323.0,0.5807537042236328,474074.1685052939
20260807,415.0,P,29.1,30.2,,0.0,-0.6900784496747762,-0.008956258772559974,-0.6960368525366327,0.23884451990214828,0.6066921610229881,286,40.0,0.5828288787841795,-101125.06406342205
20260807,417.5,C,6.6,7.25,,0.0,0.2905257121589203,0.008633370394505334,-0.660780222015438,0.2133548894639432,0.6073974542010097,0,,,0.0
20260807,417.5,P,30.35,32.65,,0.0,-0.7141096527785693,-0.008684004292390723,-0.6154473527969877,0.2127337724758398,0.5890931209570172,0,,,-0.0
20260807,420.0,C,6.05,6.55,6.46,113.0,0.27475413476843463,0.008359557736150222,-0.663643880598662,0.2142009689883828,0.6081662261934955,9398,103.0,0.5837443969726561,3101593.5567757306
20260807,420.0,P,32.8,34.7,,5.0,-0.7329486041539496,-0.008369809941313405,-0.6173812995651602,0.21329021519228064,0.6081662261934955,130,30.0,0.5201464001464844,-42956.124467504545
20260807,422.5,C,5.5,6.1,,0.0,0.24852668123645477,0.007962434758057909,-0.6635648109770251,0.21482648266384263,0.6090016856086433,0,,,0.0
20260807,425.0,C,5.15,5.4,5.39,53.0,0.23407065711777458,0.007690784596818561,-0.6057095564550101,0.21566697878443808,0.6099072199761358,2596,41.0,0.5819743951416017,788209.1633138888
20260807,425.0,P,36.7,38.5,,0.0,-0.7726863575710425,-0.007715335555480793,-0.5302623552614065,0.21256134368768898,0.6099072199761358,14,2.0,0.5949137188720703,-4264.312253527567
20260807,427.5,C,4.5,5.1,,0.0,0.21790701023690942,0.007361105268901533,-0.5729056133355419,0.184377524812132,0.6108861741256477,0,,,0.0
20260807,427.5,P,38.1,40.85,,0.0,-0.7860578768149794,-0.007417790134703043,-0.5284759793571823,0.18320621000178505,0.6108861741256477,0,,,-0.0
20260807,430.0,C,4.1,4.55,4.36,127.0,0.2022111112814556,0.007018703295521262,-0.575179963336375,0.1850244899358504,0.6119415595003901,3729,108.0,0.5777630114746093,1033273.7836290831
20260807,430.0,P,40.7,42.55,,5.0,-0.7989591316922786,-0.007119979019133216,-0.5308909691911552,0.1835688672178506,0.6119415595003901,60,19.0,0.600712000732422,-16865.379101781615
20260807,432.5,C,3.7,4.15,3.9,3.0,0.1866456698894188,0.006679227261722774,-0.5730039482478029,0.1856724405171697,0.6130757689758415,0,,,0.0
20260807,432.5,P,42.55,45.2,,0.0,-0.8127599568178789,-0.00681824564494143,-0.5311927621454515,0.18369672697555472,0.6130757689758415,0,,,-0.0
20260807,435.0,C,3.35,3.75,4.05,102.0,0.1714728453430614,0.006340578339608993,-0.47588429940974253,0.17178800142776973,0.6142903114805652,762,102.0,0.5853312951660157,190743.60550930066
20260807,435.0,P,44.7,47.65,,0.0,-0.8282764195122346,-0.006485699002269095,-0.4451836740837791,0.18285633859714778,0.624264832483675,7,4.0,0.6239051281738281,-1792.3423763740716
20260807,437.5,C,3.15,3.4,3.1,5.0,0.15942190601622216,0.006014221011805555,-0.47798562564350533,0.15297435902060164,0.6155855960961916,0,,,0.0
20260807,437.5,P,46.85,49.8,,0.0,-0.8414067821241275,-0.00614741356161462,-0.4346649901895887,0.15123629425644936,0.6155855960961916,0,,,-0.0
20260807,440.0,C,2.88,3.1,2.93,43.0,0.1476639042558112,0.0056956787616999245,-0.48017835794038755,0.15351292340083944,0.6169607795790593,1187,36.0,0.5870402624511719,266908.46607595065
20260807,440.0,P,49.1,52.0,,0.0,-0.852423149506148,-0.005838122932976329,-0.43629755759856437,0.15128083441517504,0.6185047562344032,25,21.0,0.6447179083251953,-5762.081381774314
20260814,350.0,C,45.0,47.55,,0.0,0.8665391235155259,0.004938218151449446,-0.2944975528987186,0.17212164358424076,0.5129955390522064,32,16.0,0.5574385076904298,6238.5892608343265
20260814,350.0,P,3.0,3.45,3.04,57.0,-0.1365763123196118,-0.0050381201138685475,-0.2537082548319769,0.17321567455759057,0.5129955390522064,565,55.0,0.5075122491455077,-112378.46834611025
20260814,355.0,C,41.05,43.15,,0.0,0.8364567930807534,0.005662732046748756,-0.35335518134303356,0.2123087003475419,0.5115664389594979,32,2.0,0.5448653912353516,7153.887951155013
20260814,355.0,P,3.75,4.3,3.36,14.0,-0.16314337728209147,-0.0056610882905499356,-0.3122721836652844,0.21246158248890534,0.5115664389594979,294,13.0,0.501103621826172,-65707.26675905054
20260814,360.0,C,37.65,39.45,39.0,4.0,0.805130320148682,0.006359985288081064,-0.3929083416728645,0.25154779173709585,0.510356989016907,162,3.0,0.5267991656494142,40675.90918848068
20260814,360.0,P,4.9,5.35,5.1,196.0,-0.19879712417277487,-0.0064504989612734764,-0.3687434953953552,0.2515586438523014,0.510356989016907,699,164.0,0.495122236328125,-178006.8146959888
20260814,362.5,C,35.25,37.5,,0.0,0.7871189441445912,0.0066893678867352944,-0.41126683414717036,0.2526998781362835,0.5098252590020701,0,,,0.0
20260814,362.5,P,5.5,6.0,5.42,19.0,-0.21734347572715196,-0.006791410166907045,-0.3692831298057859,0.25273777854646706,0.5098252590020701,0,,,-0.0
20260814,365.0,C,33.5,35.3,,0.0,0.7694333975703376,0.007011905695916398,-0.4120491529782413,0.25386540180135597,0.5093394404354573,11,1.0,0.5028736236572267,3045.0532746599183
20260814,365.0,P,6.1,6.6,6.4,19.0,-0.23154492896827383,-0.007042856001685855,-0.3703400351258832,0.2541233097118125,0.5093394404354573,538,17.0,0.5020191400146485,-149588.16270471906
20260814,367.5,C,31.6,33.75,,0.0,0.7511685085637442,0.0073461305609857815,-0.41281040430730087,0.28179826199383484,0.5088979649195264,0,,,0.0
20260814,367.5,P,6.65,7.35,6.32,3.0,-0.2503245339876649,-0.007389030449985066,-0.37417031700922543,0.2876485753357967,0.5088979649195264,0,,,-0.0
20260814,370.0,C,29.8,31.7,36.0,5.0,0.731019631465035,0.007619621761972877,-0.4625926964597724,0.288873499288151,0.5084996222080682,89,5.0,0.5007374145507812,26772.539231142524
20260814,370.0,P,7.45,8.1,7.57,43.0,-0.2712031758839156,-0.007672171065647975,-0.42030510327440496,0.28898235517414594,0.5084996222080682,400,7.0,0.4903615417480469,-121155.85660028657
20260814,372.5,C,28.3,30.25,,0.0,0.7125050850770176,0.007869772906299421,-0.46349017954285543,0.29022066090751863,0.5081435305107773,0,,,0.0
20260814,372.5,P,8.1,8.9,,0.0,-0.2908473143840731,-0.007941709421628617,-0.42097864520731587,0.29037110092960994,0.5081435305107773,0,,,-0.0
20260814,375.0,C,27.4,28.3,,3.0,0.6897393023851304,0.008184010015233634,-0.4641851424030037,0.2914429164607597,0.5078290986114106,62,3.0,0.5056812127685546,20031.984946267337
20260814,375.0,P,9.05,9.8,7.7,14.0,-0.31102678169237685,-0.0082120122963591,-0.4223465312939716,0.2920388002436365,0.5078290986114106,218,11.0,0.5041553491210937,-70676.04329165549
20260814,377.5,C,25.8,26.7,,0.0,0.6671637445400541,0.008419940268200676,-0.501392854398027,0.3170920684150751,0.507555999543478,0,,,0.0
20260814,377.5,P,9.9,10.75,,0.0,-0.33334876876128217,-0.008451387577679905,-0.4588966289949745,0.31722527789558086,0.507555999543478,0,,,-0.0
20260814,380.0,C,24.2,25.15,25.56,1.0,0.6445210843950181,0.00861586005048862,-0.5026731078603142,0.3184735261314131,0.5073241615926116,262,71.0,0.5025684509277344,89118.13120050894
20260814,380.0,P,10.9,11.7,11.46,5.0,-0.3569435037145436,-0.008659900762046951,-0.459950465789829,0.3186203514975503,0.511510362671006,400,2.0,0.49878430908203125,-136753.68887394064
20260814,382.5,C,22.6,23.7,,0.0,0.6226648732866878,0.008814225984802207,-0.5034284279932422,0.3198708914483248,0.5026595969252332,0,,,0.0
20260814,382.5,P,11.9,12.7,,0.0,-0.3779437607068975,-0.008850882670842074,-0.4608558514334504,0.32013360242394917,0.5048097470472535,0,,,-0.0
20260814,385.0,C,21.3,22.3,23.8,34.0,0.5998035737637175,0.008971002036815522,-0.5243968885136745,0.3343634576572718,0.5069849157711824,273,34.0,0.5003712072753908,96687.36970932312
20260814,385.0,P,12.85,13.6,13.3,17.0,-0.40029197858217597,-0.009008695466715521,-0.48170394996816235,0.3344563694531466,0.5069849157711824,222,14.0,0.5004322418212892,-78955.25200936258
20260814,387.5,C,19.8,20.85,,0.0,0.5771645327510605,0.009070476758009328,-0.5251659757142733,0.3358090714672102,0.5068782642430266,0,,,0.0
20260814,387.5,P,14.1,14.8,13.4,44.0,-0.4236032985969993,-0.00911499619260869,-0.4822902464236609,0.33586919365949797,0.5068782642430266,0,,,-0.0
20260814,390.0,C,18.5,19.55,19.18,27.0,0.5551386124864349,0.009149972741053619,-0.526854067790488,0.33728041358451577,0.5068143583454606,700,25.0,0.5003712072753908,252862.24169083906
20260814,390.0,P,15.25,16.2,15.43,11.0,-0.4464567191812955,-0.00920271366107759,-0.483815790763936,0.33729273138069793,0.5068143583454606,267,8.0,0.5054981091308592,-97004.82001105715
20260814,395.0,C,16.1,17.45,19.35,19.0,0.5093092582550955,0.009241031157130429,-0.5293196496598789,0.3401463939339209,0.5068177604671632,511,18.0,0.5123950128173829,186426.42788575197
20260814,395.0,P,17.35,18.75,16.1,15.0,-0.4939210930963511,-0.00930265126659289,-0.4861086035460431,0.3399692544754913,0.5068177604671632,1858,14.0,0.4995167236328125,-682367.9082593989
20260814,397.5,C,14.9,16.85,,0.0,0.486498658445989,0.009225140207700452,-0.5305978658285184,0.34157299997796287,0.5068867487794293,0,,,0.0
20260814,397.5,P,18.4,20.25,17.8,2.0,-0.5168675697727626,-0.009290501552204155,-0.48718366628120435,0.3412909845943872,0.5068867487794293,0,,,-0.0
20260814,400.0,P,20.1,21.75,,0.0,-0.5398515619166201,-0.009278160371145464,-0.48822932488626947,0.3424658676406054,0.5063865347160165,285,28.0,0.5043994873046875,-104393.36058834876
20260814,402.5,C,13.15,14.4,13.45,8.0,0.44342926449452635,0.009168580263814351,-0.5128564538407634,0.33098293894996544,0.5071638406545788,0,,,0.0
20260814,405.0,C,11.95,13.0,14.35,32.0,0.4217222922272367,0.009049900580020013,-0.5141865327823876,0.3323421558587629,0.5073738095727397,1070,29.0,0.5116320809936524,382290.69674851274
20260814,405.0,P,23.1,24.6,,0.0,-0.5833847814824119,-0.00911590564343479,-0.47061424805668395,0.33169657163305644,0.5073738095727397,93,10.0,0.5007374145507812,-33469.47601743607
20260814,407.5,C,10.85,12.4,13.4,5.0,0.3967665027203375,0.008912990240005268,-0.5157273509321616,0.33359214619688693,0.5076326320321137,0,,,0.0
20260814,407.5,P,24.7,26.6,,0.0,-0.6052507209805569,-0.009000756440025976,-0.47156230616246475,0.33269314118285465,0.5076326320321137,0,,,-0.0
20260814,410.0,C,10.0,11.45,11.51,42.0,0.37632625495952404,0.008796601345174883,-0.5172703730453421,0.3349865051971932,0.5079412158470623,1716,40.0,0.5085498364257812,595934.2380525692
20260814,415.0,C,8.55,9.65,8.91,40.0,0.3363267709619336,0.008417757071256022,-0.48102418542543646,0.31170542349018326,0.508711179623818,561,34.0,0.5131274273681641,186434.11822444136
20260814,415.0,P,29.85,31.7,,0.0,-0.6667486952043691,-0.00850661579997573,-0.4374027070363624,0.31048139575061384,0.508711179623818,38,3.0,0.5085498364257812,-12761.642036355192
20260814,420.0,C,7.2,8.25,7.86,122.0,0.2968036839460019,0.008003646665487979,-0.4306012150582159,0.299748854562897,0.5096906927262287,488,121.0,0.5105029418945313,154196.27175291837
20260814,420.0,P,32.4,36.2,,1.0,-0.7074932868578595,-0.00809156561906243,-0.38781614848700485,0.29043409018979816,0.5096906927262287,76,10.0,0.5316819293212891,-24277.96584969739
20260814,425.0,C,6.1,7.0,6.88,21.0,0.26189235528828003,0.007479481395496581,-0.43332597286997476,0.2807582487832532,0.5108862137402529,451,19.0,0.5084888018798828,133172.3831517771
20260814,425.0,P,36.8,39.45,,1.0,-0.7422649267077691,-0.007581751318592048,-0.3890683587902046,0.27830279416258463,0.5108862137402529,50,1.0,0.5051319018554687,-14965.998015334773
20260814,430.0,C,5.15,5.9,5.45,13.0,0.22885202983177752,0.006962058783139886,-0.3731829237321227,0.246407275472456,0.512303182633585,573,10.0,0.5124560473632812,157491.9830148591
20260814,430.0,P,40.05,44.0,,0.0,-0.7761457827029954,-0.00706448194861414,-0.3305080135340148,0.23985536129193008,0.512303182633585,13,2.0,0.5299729620361329,-3625.6828770413895
20260814,435.0,C,4.4,5.1,4.65,47.0,0.2023587205485128,0.006430532519425779,-0.3760668619947438,0.24289508855019015,0.5139469116232362,245,45.0,0.503056727294922,62198.39336693053
20260814,435.0,P,44.2,48.2,,0.0,-0.804259902686861,-0.006520583614261987,-0.3310275630282433,0.23895013857505631,0.5135347661035109,6,3.0,0.4887746435546876,-1544.556723044694
20260814,440.0,C,3.65,4.1,3.85,48.0,0.17339227630708678,0.005850051670732479,-0.31132104841675456,0.21994407062706545,0.5154095923589443,1173,48.0,0.5072681109619142,270909.2647630782
20260814,440.0,P,48.65,52.45,,0.0,-0.8320947785574303,-0.0059774368844099195,-0.2687417896783302,0.21382165602926761,0.5154095923589443,11,3.0,0.5084277673339843,-2595.8155383558114
20260821,350.0,C,46.05,48.55,46.5,44.0,0.851414526058188,0.004946815197692792,-0.286989093058736,0.2428676904357232,0.4689122579799294,1160,23.0,0.5178881219482423,226542.56794006797
20260821,350.0,P,3.9,4.25,3.9,262.0,-0.15415828266834966,-0.005026711199960496,-0.23463424447550718,0.24816881576594962,0.4689122579799294,12043,174.0,0.4669242761230469,-2389927.7074118042
20260821,355.0,C,41.8,45.2,49.0,1.0,0.8243336667678034,0.005554730715925452,-0.28369630600391105,0.24525341878080553,0.46653092320117384,614,1.0,0.5370529693603516,134647.26135548885
20260821,355.0,P,4.75,5.05,4.88,69.0,-0.18151366283003825,-0.00562650377279542,-0.2343768954659593,0.2511407201279514,0.46653092320117384,3297,51.0,0.47070841796875,-732358.4638450898
20260821,360.0,C,38.0,41.2,41.07,1.0,0.7920927775914047,0.006168127138881344,-0.33556611222042676,0.2921905199478161,0.46448530327489873,2309,1.0,0.4991505163574219,562268.0334484053
20260821,360.0,P,5.9,6.15,6.1,184.0,-0.21408652009747695,-0.006226731850189956,-0.276482882077679,0.29699623278961607,0.46448530327489873,11785,175.0,0.4681449670410156,-2897049.3540203567
20260821,362.5,C,36.05,38.6,,0.0,0.7752505347148646,0.006472445145537681,-0.3298122580173626,0.2935811309531431,0.4635844208588759,0,,,0.0
20260821,362.5,P,6.35,7.05,6.7,13.0,-0.23105474994663963,-0.006525708799960377,-0.2764405904118039,0.2984056472507186,0.4635844208588759,0,,,-0.0
20260821,365.0,C,34.1,37.4,39.85,1.0,0.7583846723239202,0.006772521690119313,-0.3328290095379316,0.33096399138313615,0.4627626309192152,807,1.0,0.5132494964599608,215769.51373000583
20260821,365.0,P,7.05,7.6,7.55,25.0,-0.24804981518411676,-0.006817454189327855,-0.2905004229215429,0.33810407890540706,0.4627626309192152,2381,17.0,0.4635063415527344,-640837.2782522696
20260821,367.5,C,32.4,35.4,,0.0,0.7402766128549616,0.007018382950318495,-0.3728519358304112,0.33576818124745955,0.46201822265198994,43,2.0,0.49014792083740244,11914.385841311825
20260821,367.5,P,7.7,8.5,,2.0,-0.2661983110329103,-0.007055182371301757,-0.31327171919230334,0.3397278872919127,0.46201822265198994,156,31.0,0.45483943603515625,-43450.92099451305
20260821,370.0,C,30.65,33.3,33.14,13.0,0.721340558028626,0.007274685086147071,-0.3717235464087736,0.3373528546779099,0.4613494326877328,4077,11.0,0.4896291271972657,1170903.361587733
20260821,370.0,P,8.55,9.15,8.22,45.0,-0.2851565888834493,-0.007304453668575916,-0.31337751898220034,0.341328231538899,0.4613494326877328,7496,45.0,0.4626518579101563,-2161640.4577572877
20260821,372.5,C,29.95,31.9,,0.0,0.7023513398295195,0.00753116927299969,-0.3658146094492203,0.33894023597133227,0.4607544626883879,43,1.0,0.4808706698608398,12784.890364336454
20260821,372.5,P,8.9,10.1,9.25,1.0,-0.3041681329500482,-0.007553859578565215,-0.3132448055112995,0.3432271427591793,0.4607544626883879,165,1.0,0.46710737976074224,-49206.10567985907
20260821,375.0,C,28.4,29.15,28.93,103.0,0.6825735198956355,0.007757424482000168,-0.3916598079938929,0.3703601403131671,0.4602315084072671,2149,1.0,0.46582565429687506,658142.7710573771
20260821,375.0,P,10.2,10.95,10.2,153.0,-0.3240041105958295,-0.007769569726576926,-0.3409238839594959,0.37324456234369663,0.4602315084072671,4492,50.0,0.46048513153076176,-1377852.915814003
20260821,377.5,C,26.8,27.65,27.45,2.0,0.6610922583556444,0.007952695215459117,-0.4040740316236331,0.37205152531748453,0.45977879796319415,285,61.0,0.4712577288818359,89479.8695071665
20260821,377.5,P,11.15,12.0,9.7,9.0,-0.3454385666298778,-0.007957439465894785,-0.3410953944383621,0.37494600376381726,0.45977879796319415,149,9.0,0.46735151794433594,-46808.611148434975
20260821,380.0,C,25.25,26.15,25.3,84.0,0.6403907919851161,0.008138369693189344,-0.39814738028867325,0.3737740647665859,0.45939464182179296,6031,42.0,0.4699149688720704,1937728.3183151728
20260821,380.0,P,12.15,12.9,12.75,46.0,-0.36609256055454187,-0.008135961255471296,-0.3413820637364289,0.37667879448538066,0.45939464182179296,8354,36.0,0.45966116516113287,-2683301.5787372924
20260821,382.5,C,23.85,24.65,24.0,32.0,0.6204962401735041,0.008314020609768802,-0.39258934103994747,0.37552725657221586,0.45907748144752986,125,2.0,0.46097340789794927,41028.652456632815
