date,open,high,low,close,volume,wap,count
2022-12-28 14:30:00+00:00,2474.64,2501.36,2467.12,2496.98,0.0,0.0,800
2022-12-28 14:45:00+00:00,2497.01,2504.44,2490.35,2494.87,0.0,0.0,732
2022-12-28 15:00:00+00:00,2494.7,2502.55,2489.24,2492.64,0.0,0.0,686
2022-12-28 15:15:00+00:00,2492.7,2498.95,2479.84,2481.07,0.0,0.0,633
2022-12-28 15:30:00+00:00,2481.06,2485.37,2475.87,2476.33,0.0,0.0,645
2022-12-28 15:45:00+00:00,2476.22,2477.04,2461.81,2461.84,0.0,0.0,631
2022-12-28 16:00:00+00:00,2461.81,2462.83,2454.66,2454.96,0.0,0.0,640
2022-12-28 16:15:00+00:00,2455.65,2465.13,2453.09,2462.98,0.0,0.0,589
2022-12-28 16:30:00+00:00,2463.14,2463.9,2456.95,2463.35,0.0,0.0,577
2022-12-28 16:45:00+00:00,2463.32,2463.32,2455.08,2455.18,0.0,0.0,547
2022-12-28 17:00:00+00:00,2455.1,2456.87,2450.08,2450.79,0.0,0.0,568
2022-12-28 17:15:00+00:00,2450.77,2458.13,2450.66,2457.69,0.0,0.0,511
2022-12-28 17:30:00+00:00,2457.78,2464.23,2457.78,2462.92,0.0,0.0,524
2022-12-28 17:45:00+00:00,2462.91,2471.25,2462.91,2470.74,0.0,0.0,506
2022-12-28 18:00:00+00:00,2470.75,2476.3,2469.89,2473.55,0.0,0.0,526
2022-12-28 18:15:00+00:00,2473.58,2474.13,2464.74,2465.93,0.0,0.0,489
2022-12-28 18:30:00+00:00,2465.99,2466.14,2461.26,2464.07,0.0,0.0,478
2022-12-28 18:45:00+00:00,2464.09,2466.38,2461.0,2462.63,0.0,0.0,469
2022-12-28 19:00:00+00:00,2462.6,2464.06,2459.53,2462.86,0.0,0.0,470
2022-12-28 19:15:00+00:00,2462.78,2462.9,2457.07,2457.39,0.0,0.0,473
2022-12-28 19:30:00+00:00,2457.32,2460.19,2452.71,2459.89,0.0,0.0,535
2022-12-28 19:45:00+00:00,2459.88,2461.67,2454.9,2455.17,0.0,0.0,510
2022-12-28 20:00:00+00:00,2455.49,2456.02,2445.68,2445.76,0.0,0.0,551
2022-12-28 20:15:00+00:00,2445.26,2453.21,2445.2,2449.86,0.0,0.0,625
2022-12-28 20:30:00+00:00,2449.9,2455.03,2449.88,2451.12,0.0,0.0,669
