date,open,high,low,close,volume,average,barCount
2025-02-10,3121.9,3121.9,3121.9,3121.9,0.0,3121.9,0
2025-02-11,3125.4,3125.4,3125.4,3125.4,0.0,3125.4,0
2025-02-12,3123.1,3123.1,3123.1,3123.1,0.0,3123.1,0
2025-02-13,3138.0,3138.0,3138.0,3138.0,0.0,3138.0,0
2025-02-14,3090.2,3090.2,3090.2,3090.2,0.0,3090.2,0
2025-02-18,3138.6,3138.6,3138.6,3138.6,0.0,3138.6,0
2025-02-19,3121.3,3121.3,3121.3,3121.3,0.0,3121.3,0
2025-02-20,3141.7,3141.7,3141.7,3141.7,0.0,3141.7,0
2025-02-21,3135.1,3135.1,3135.1,3135.1,0.0,3135.1,0
2025-02-24,3147.1,3147.1,3147.1,3147.1,0.0,3147.1,0
2025-02-25,3102.1,3102.1,3102.1,3102.1,0.0,3102.1,0
2025-02-26,3114.0,3114.0,3114.0,3114.0,0.0,3114.0,0
2025-02-27,3079.0,3079.0,3079.0,3079.0,0.0,3079.0,0
2025-02-28,3030.1,3030.1,3030.1,3030.1,0.0,3030.1,0
2025-03-03,3084.2,3084.2,3084.2,3084.2,0.0,3084.2,0
2025-03-04,3103.2,3103.2,3103.2,3103.2,0.0,3103.2,0
2025-03-05,3108.0,3108.0,3108.0,3108.0,0.0,3108.0,0
2025-03-06,3108.7,3108.7,3108.7,3108.7,0.0,3108.7,0
2025-03-07,3094.4,3094.4,3094.4,3094.4,0.0,3094.4,0
2025-03-10,3077.9,3077.9,3077.9,3077.9,0.0,3077.9,0
2025-03-11,3100.2,3100.2,3100.2,3100.2,0.0,3100.2,0
2025-03-12,3125.0,3125.0,3125.0,3125.0,0.0,3125.0,0
2025-03-13,3170.4,3170.4,3170.4,3170.4,0.0,3170.4,0
2025-03-14,3179.7,3179.7,3179.7,3179.7,0.0,3179.7,0
2025-03-17,3184.9,3184.9,3184.9,3184.9,0.0,3184.9,0
2025-03-18,3222.9,3222.9,3222.9,3222.9,0.0,3222.9,0
2025-03-19,3223.7,3223.7,3223.7,3223.7,0.0,3223.7,0
2025-03-20,3225.1,3225.1,3225.1,3225.1,0.0,3225.1,0
